TIME(s)	'A,A'	'A,B'	'B,B'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0.531	111	190	109	232	345	4	0	0	0	0	186
0.532	111	190	109	232	345	4	0	0	0	0	186
0.533	111	190	109	232	346	4	0	0	0	0	186
0.534	111	190	109	232	346	4	0	0	0	0	186
0.535	111	190	109	232	347	4	0	0	0	0	186
0.536	111	190	109	232	348	4	0	0	0	0	186
0.537	111	190	109	232	348	4	0	0	0	0	186
0.538	111	190	109	232	348	4	0	0	0	0	186
0.539	111	190	109	232	349	4	0	0	0	0	186
0.54	111	190	109	232	349	4	0	0	0	0	186
0.541	111	190	109	232	351	4	0	0	0	0	186
0.542	111	190	109	232	352	4	0	0	0	0	186
0.543	111	190	109	232	353	4	0	0	0	0	186
0.544	111	190	109	232	353	4	0	0	0	0	186
0.545	111	190	109	232	353	4	0	0	0	0	186
0.546	111	190	109	232	353	4	0	0	0	0	186
0.547	111	190	109	232	353	4	0	0	0	0	186
0.548	111	190	109	232	353	4	0	0	0	0	186
0.549	111	190	109	232	353	4	0	0	0	0	186
0.55	111	190	109	232	354	4	0	0	0	0	186
0.551	111	190	109	232	354	4	0	0	0	0	186
0.552	111	190	109	232	355	4	0	0	0	0	186
0.553	111	190	109	232	356	4	0	0	0	0	186
0.554	111	190	109	232	356	4	0	0	0	0	186
0.555	111	190	109	232	356	4	0	0	0	0	186
0.556	111	190	109	232	357	4	0	0	0	0	186
0.557	111	190	109	232	358	4	0	0	0	0	186
0.558	111	190	109	232	358	4	0	0	0	0	186
0.559	111	190	109	232	358	4	0	0	0	0	186
0.56	111	190	109	232	361	4	0	0	0	0	186
0.561	111	190	109	232	361	4	0	0	0	0	186
0.562	111	190	109	232	361	4	0	0	0	0	186
0.563	111	190	109	232	361	4	0	0	0	0	186
0.564	111	190	109	232	361	4	0	0	0	0	186
0.565	111	190	109	232	361	4	0	0	0	0	186
0.566	111	190	109	232	363	4	0	0	0	0	186
0.567	111	190	109	232	364	4	0	0	0	0	186
0.568	111	190	109	232	366	4	0	0	0	0	186
0.569	111	190	109	232	366	4	0	0	0	0	186
0.57	111	190	109	232	367	4	0	0	0	0	186
0.571	111	190	109	232	370	4	0	0	0	0	186
0.572	115	192	110	238	372	4	0	0	0	0	187
0.573	115	192	110	238	372	4	0	0	0	0	187
0.574	115	192	110	238	372	4	0	0	0	0	187
0.575	115	192	110	238	372	4	0	0	0	0	187
0.576	115	192	110	238	373	4	0	0	0	0	187
0.577	115	192	110	238	373	4	0	0	0	0	187
0.578	115	192	110	238	373	4	0	0	0	0	187
0.579	115	192	110	238	373	4	0	0	0	0	187
0.58	115	192	110	238	374	4	0	0	0	0	187
0.581	115	192	110	238	374	4	0	0	0	0	187
0.582	115	192	110	238	374	4	0	0	0	0	187
0.583	115	192	110	238	375	4	0	0	0	0	187
0.584	115	192	110	238	376	4	0	0	0	0	187
0.585	115	192	110	238	376	4	0	0	0	0	187
0.586	115	192	110	238	378	4	0	0	0	0	187
0.587	115	192	110	238	380	4	0	0	0	0	187
0.588	115	192	110	238	380	4	0	0	0	0	187
0.589	115	192	110	238	381	4	0	0	0	0	187
0.59	115	192	110	238	381	4	0	0	0	0	187
0.591	115	192	110	238	381	4	0	0	0	0	187
0.592	115	192	110	238	381	4	0	0	0	0	187
0.593	115	192	110	238	382	4	0	0	0	0	187
0.594	115	192	110	238	382	4	0	0	0	0	187
0.595	115	192	110	238	382	4	0	0	0	0	187
0.596	115	192	110	238	382	4	0	0	0	0	187
0.597	115	192	110	238	382	4	0	0	0	0	187
0.598	115	192	110	238	383	4	0	0	0	0	187
0.599	115	192	110	238	383	4	0	0	0	0	187
0.6	115	192	110	238	384	4	0	0	0	0	187
0.601	115	192	110	238	384	4	0	0	0	0	187
0.602	115	192	110	238	384	4	0	0	0	0	187
0.603	115	192	110	238	384	4	0	0	0	0	187
0.604	115	192	110	238	384	4	0	0	0	0	187
0.605	115	192	110	238	384	4	0	0	0	0	187
0.606	115	192	110	238	384	4	0	0	0	0	187
0.607	115	192	110	238	386	4	0	0	0	0	187
0.608	115	192	110	238	386	4	0	0	0	0	187
0.609	115	192	110	238	388	4	0	0	0	0	187
0.61	115	192	110	238	388	4	0	0	0	0	187
0.611	115	192	110	238	388	4	0	0	0	0	187
0.612	115	192	110	238	388	4	0	0	0	0	187
0.613	115	192	110	238	392	4	0	0	0	0	187
0.614	115	192	110	238	392	4	0	0	0	0	187
0.615	115	192	110	238	392	4	0	0	0	0	187
0.616	115	192	110	238	392	4	0	0	0	0	187
0.617	115	192	110	238	392	4	0	0	0	0	187
0.618	115	192	110	238	393	4	0	0	0	0	187
0.619	115	192	110	238	393	4	0	0	0	0	187
0.62	115	192	110	238	395	4	0	0	0	0	187
0.621	115	192	110	238	395	4	0	0	0	0	187
0.622	115	192	110	238	398	4	0	0	0	0	187
0.623	115	192	110	238	398	4	0	0	0	0	187
0.624	115	192	110	238	398	4	0	0	0	0	187
0.625	115	192	110	238	400	4	0	0	0	0	187
0.626	115	192	110	238	400	4	0	0	0	0	187
0.627	115	192	110	238	400	4	0	0	0	0	187
0.628	115	192	110	238	400	4	0	0	0	0	187
0.629	115	192	110	238	400	4	0	0	0	0	187
0.63	115	192	110	238	400	4	0	0	0	0	187
0.631	115	192	110	238	401	4	0	0	0	0	187
0.632	115	192	110	238	402	4	0	0	0	0	187
0.633	115	192	110	238	402	4	0	0	0	0	187
0.634	115	192	110	238	402	4	0	0	0	0	187
0.635	115	192	110	238	402	4	0	0	0	0	187
0.636	115	192	110	238	402	4	0	0	0	0	187
0.637	115	192	110	238	402	4	0	0	0	0	187
0.638	115	192	110	238	402	4	0	0	0	0	187
0.639	115	192	110	238	403	4	0	0	0	0	187
0.64	115	192	110	238	403	4	0	0	0	0	187
0.641	115	192	110	238	403	4	0	0	0	0	187
0.642	115	192	110	238	403	4	0	0	0	0	187
0.643	115	192	110	238	403	4	0	0	0	0	187
0.644	115	192	110	238	403	4	0	0	0	0	187
0.645	115	192	110	238	403	4	0	0	0	0	187
0.646	115	192	110	238	403	4	0	0	0	0	187
0.647	115	192	110	238	403	4	0	0	0	0	187
0.648	115	192	110	238	403	4	0	0	0	0	187
0.649	115	192	110	238	403	4	0	0	0	0	187
0.65	115	192	110	238	403	4	0	0	0	0	187
0.651	115	192	110	238	403	4	0	0	0	0	187
0.652	115	192	110	238	404	4	0	0	0	0	187
0.653	115	192	110	238	405	4	0	0	0	0	187
0.654	115	192	110	238	405	4	0	0	0	0	187
0.655	115	192	110	238	405	4	0	0	0	0	187
0.656	115	192	110	238	408	4	0	0	0	0	187
0.657	115	192	110	238	408	4	0	0	0	0	187
0.658	115	192	110	238	408	4	0	0	0	0	187
0.659	115	192	110	238	409	4	0	0	0	0	187
0.66	115	192	110	238	409	4	0	0	0	0	187
0.661	115	192	110	238	410	4	0	0	0	0	187
0.662	115	192	110	238	410	4	0	0	0	0	187
0.663	115	192	110	238	412	4	0	0	0	0	187
0.664	115	192	110	238	413	4	0	0	0	0	187
0.665	115	192	110	238	417	4	0	0	0	0	187
0.666	115	192	110	238	417	4	0	0	0	0	187
0.667	115	192	110	238	418	4	0	0	0	0	187
0.668	115	192	110	238	418	4	0	0	0	0	187
0.669	115	192	110	238	419	4	0	0	0	0	187
0.67	115	192	110	238	419	4	0	0	0	0	187
0.671	115	192	110	238	419	4	0	0	0	0	187
0.672	115	192	110	238	419	4	0	0	0	0	187
0.673	115	192	110	238	422	4	0	0	0	0	187
0.674	115	192	110	238	423	4	0	0	0	0	187
0.675	115	192	110	238	423	4	0	0	0	0	187
0.676	115	192	110	238	423	4	0	0	0	0	187
0.677	115	192	110	238	423	4	0	0	0	0	187
0.678	115	192	110	238	423	4	0	0	0	0	187
0.679	115	192	110	238	423	4	0	0	0	0	187
0.68	115	192	110	238	423	4	0	0	0	0	187
0.681	115	192	110	238	423	4	0	0	0	0	187
0.682	115	192	110	238	423	4	0	0	0	0	187
0.683	115	192	110	238	424	4	0	0	0	0	187
0.684	115	192	110	238	424	4	0	0	0	0	187
0.685	115	192	110	238	424	4	0	0	0	0	187
0.686	115	192	110	238	427	4	0	0	0	0	187
0.687	115	192	110	238	427	4	0	0	0	0	187
0.688	115	192	110	238	428	4	0	0	0	0	187
0.689	115	192	110	238	428	4	0	0	0	0	187
0.69	115	192	110	238	428	4	0	0	0	0	187
0.691	115	192	110	238	429	4	0	0	0	0	187
0.692	115	192	110	238	429	4	0	0	0	0	187
0.693	115	192	110	238	429	4	0	0	0	0	187
0.694	115	192	110	238	429	4	0	0	0	0	187
0.695	115	192	110	238	429	4	0	0	0	0	187
0.696	115	192	110	238	430	4	0	0	0	0	187
0.697	115	192	110	238	430	4	0	0	0	0	187
0.698	115	192	110	238	430	4	0	0	0	0	187
0.699	115	192	110	238	431	4	0	0	0	0	187
0.7	115	192	110	238	432	4	0	0	0	0	187
0.701	115	192	110	238	432	4	0	0	0	0	187
0.702	115	192	110	238	432	4	0	0	0	0	187
0.703	115	192	110	238	433	4	0	0	0	0	187
0.704	115	192	110	238	433	4	0	0	0	0	187
0.705	115	192	110	238	434	4	0	0	0	0	187
0.706	115	192	110	238	434	4	0	0	0	0	187
0.707	115	192	110	238	434	4	0	0	0	0	187
0.708	115	192	110	238	434	4	0	0	0	0	187
0.709	115	192	110	238	434	4	0	0	0	0	187
0.71	115	192	110	238	434	4	0	0	0	0	187
0.711	115	192	110	238	434	4	0	0	0	0	187
0.712	115	192	110	238	435	4	0	0	0	0	187
0.713	115	192	110	238	437	4	0	0	0	0	187
0.714	115	192	110	238	438	4	0	0	0	0	187
0.715	115	192	110	238	438	4	0	0	0	0	187
0.716	115	192	110	238	439	4	0	0	0	0	187
0.717	115	192	110	238	439	4	0	0	0	0	187
0.718	115	192	110	238	439	4	0	0	0	0	187
0.719	115	192	110	238	439	4	0	0	0	0	187
0.72	115	192	110	238	439	4	0	0	0	0	187
0.721	115	192	110	238	443	4	0	0	0	0	187
0.722	115	192	110	238	443	4	0	0	0	0	187
0.723	115	192	110	238	443	4	0	0	0	0	187
0.724	115	192	110	238	443	4	0	0	0	0	187
0.725	115	192	110	238	443	4	0	0	0	0	187
0.726	115	192	110	238	443	4	0	0	0	0	187
0.727	115	192	110	238	443	4	0	0	0	0	187
0.728	115	192	110	238	443	4	0	0	0	0	187
0.729	115	192	110	238	443	4	0	0	0	0	187
0.73	115	192	110	238	443	4	0	0	0	0	187
0.731	115	192	110	238	443	4	0	0	0	0	187
0.732	115	192	110	238	443	4	0	0	0	0	187
0.733	115	192	110	238	443	4	0	0	0	0	187
0.734	115	192	110	238	443	4	0	0	0	0	187
0.735	115	192	110	238	445	4	0	0	0	0	187
0.736	115	192	110	238	445	4	0	0	0	0	187
0.737	115	192	110	238	446	4	0	0	0	0	187
0.738	115	192	110	238	446	4	0	0	0	0	187
0.739	115	192	110	238	446	4	0	0	0	0	187
0.74	115	192	110	238	446	4	0	0	0	0	187
0.741	115	192	110	238	446	4	0	0	0	0	187
0.742	115	192	110	238	446	4	0	0	0	0	187
0.743	115	192	110	238	446	4	0	0	0	0	187
0.744	115	192	110	238	448	4	0	0	0	0	187
0.745	115	192	110	238	449	4	0	0	0	0	187
0.746	116	194	112	242	450	4	0	0	0	0	188
0.747	116	196	112	244	450	4	0	0	0	0	188
0.748	116	196	112	244	450	4	0	0	0	0	188
0.749	116	196	112	244	451	4	0	0	0	0	188
0.75	116	196	112	244	451	4	0	0	0	0	188
0.751	116	196	112	244	452	4	0	0	0	0	188
0.752	116	196	112	244	453	4	0	0	0	0	188
0.753	116	196	112	244	453	4	0	0	0	0	188
0.754	116	196	112	244	453	4	0	0	0	0	188
0.755	116	196	112	244	453	4	0	0	0	0	188
0.756	116	196	112	244	454	4	0	0	0	0	188
0.757	116	196	112	244	454	4	0	0	0	0	188
0.758	116	196	112	244	455	4	0	0	0	0	188
0.759	116	196	112	244	455	4	0	0	0	0	188
0.76	116	196	112	244	456	4	0	0	0	0	188
0.761	116	196	112	244	456	4	0	0	0	0	188
0.762	116	196	112	244	457	4	0	0	0	0	188
0.763	116	196	112	244	457	4	0	0	0	0	188
0.764	116	196	112	244	457	4	0	0	0	0	188
0.765	116	196	112	244	457	4	0	0	0	0	188
0.766	116	196	112	244	457	4	0	0	0	0	188
0.767	116	196	112	244	457	4	0	0	0	0	188
0.768	116	196	112	244	458	4	0	0	0	0	188
0.769	116	196	112	244	460	4	0	0	0	0	188
0.77	116	196	112	244	460	4	0	0	0	0	188
0.771	116	196	112	244	460	4	0	0	0	0	188
0.772	116	196	112	244	460	4	0	0	0	0	188
0.773	116	196	112	244	460	4	0	0	0	0	188
0.774	116	196	112	244	460	4	0	0	0	0	188
0.775	116	196	112	244	460	4	0	0	0	0	188
0.776	116	196	112	244	460	4	0	0	0	0	188
0.777	116	196	112	244	460	4	0	0	0	0	188
0.778	116	196	112	244	460	4	0	0	0	0	188
0.779	116	196	112	244	460	4	0	0	0	0	188
0.78	116	196	112	244	460	4	0	0	0	0	188
0.781	116	196	112	244	460	4	0	0	0	0	188
0.782	116	196	112	244	460	4	0	0	0	0	188
0.783	116	196	112	244	460	4	0	0	0	0	188
0.784	116	196	112	244	461	4	0	0	0	0	188
0.785	116	196	112	244	461	4	0	0	0	0	188
0.786	116	196	112	244	461	4	0	0	0	0	188
0.787	116	196	112	244	461	4	0	0	0	0	188
0.788	116	196	112	244	461	4	0	0	0	0	188
0.789	116	196	112	244	461	4	0	0	0	0	188
0.79	116	196	112	244	462	4	0	0	0	0	188
0.791	116	196	112	244	462	4	0	0	0	0	188
0.792	116	196	112	244	462	4	0	0	0	0	188
0.793	116	196	112	244	462	4	0	0	0	0	188
0.794	116	196	112	244	462	4	0	0	0	0	188
0.795	116	196	112	244	462	4	0	0	0	0	188
0.796	116	196	112	244	463	4	0	0	0	0	188
0.797	116	196	112	244	464	4	0	0	0	0	188
0.798	116	196	112	244	464	4	0	0	0	0	188
0.799	116	196	112	244	465	4	0	0	0	0	188
0.8	116	196	112	244	466	4	0	0	0	0	188
0.801	116	196	112	244	467	4	0	0	0	0	188
0.802	116	196	112	244	467	4	0	0	0	0	188
0.803	116	196	112	244	468	4	0	0	0	0	188
0.804	116	196	112	244	468	4	0	0	0	0	188
0.805	116	196	112	244	468	4	0	0	0	0	188
0.806	116	196	112	244	468	4	0	0	0	0	188
0.807	116	196	112	244	468	4	0	0	0	0	188
0.808	116	196	112	244	468	4	0	0	0	0	188
0.809	116	196	112	244	468	4	0	0	0	0	188
0.81	116	196	112	244	468	4	0	0	0	0	188
0.811	116	196	112	244	468	4	0	0	0	0	188
0.812	116	196	112	244	468	4	0	0	0	0	188
0.813	116	196	112	244	468	4	0	0	0	0	188
0.814	116	196	112	244	468	4	0	0	0	0	188
0.815	116	196	112	244	468	4	0	0	0	0	188
0.816	116	196	112	244	469	4	0	0	0	0	188
0.817	116	196	112	244	469	4	0	0	0	0	188
0.818	116	196	112	244	469	4	0	0	0	0	188
0.819	116	196	112	244	469	4	0	0	0	0	188
0.82	116	196	112	244	469	4	0	0	0	0	188
0.821	116	196	112	244	469	4	0	0	0	0	188
0.822	116	196	112	244	469	4	0	0	0	0	188
0.823	116	196	112	244	469	4	0	0	0	0	188
0.824	116	196	112	244	469	4	0	0	0	0	188
0.825	116	196	112	244	469	4	0	0	0	0	188
0.826	116	196	112	244	469	4	0	0	0	0	188
0.827	116	196	112	244	470	4	0	0	0	0	188
0.828	116	196	112	244	470	4	0	0	0	0	188
0.829	116	196	112	244	471	4	0	0	0	0	188
0.83	116	196	112	244	471	4	0	0	0	0	188
0.831	116	196	112	244	471	4	0	0	0	0	188
0.832	116	196	112	244	471	4	0	0	0	0	188
0.833	116	196	112	244	471	4	0	0	0	0	188
0.834	116	196	112	244	471	4	0	0	0	0	188
0.835	116	196	112	244	471	4	0	0	0	0	188
0.836	116	196	112	244	471	4	0	0	0	0	188
0.837	116	196	112	244	471	4	0	0	0	0	188
0.838	116	196	112	244	471	4	0	0	0	0	188
0.839	116	196	112	244	471	4	0	0	0	0	188
0.84	116	196	112	244	471	4	0	0	0	0	188
0.841	116	196	112	244	471	4	0	0	0	0	188
0.842	116	196	112	244	472	4	0	0	0	0	188
0.843	116	196	112	244	472	4	0	0	0	0	188
0.844	116	196	112	244	473	4	0	0	0	0	188
0.845	116	196	112	244	473	4	0	0	0	0	188
0.846	116	196	112	244	473	4	0	0	0	0	188
0.847	116	196	112	244	473	4	0	0	0	0	188
0.848	116	196	112	244	473	4	0	0	0	0	188
0.849	116	196	112	244	473	4	0	0	0	0	188
0.85	116	196	112	244	474	4	0	0	0	0	188
0.851	116	196	112	244	475	4	0	0	0	0	188
0.852	116	196	112	244	475	4	0	0	0	0	188
0.853	116	196	112	244	475	4	0	0	0	0	188
0.854	116	196	112	244	476	4	0	0	0	0	188
0.855	116	196	112	244	476	4	0	0	0	0	188
0.856	116	196	112	244	476	4	0	0	0	0	188
0.857	116	196	112	244	477	4	0	0	0	0	188
0.858	116	196	112	244	477	4	0	0	0	0	188
0.859	116	196	112	244	478	4	0	0	0	0	188
0.86	116	196	112	244	478	4	0	0	0	0	188
0.861	116	196	112	244	478	4	0	0	0	0	188
0.862	116	196	112	244	478	4	0	0	0	0	188
0.863	116	196	112	244	479	4	0	0	0	0	188
0.864	116	196	112	244	479	4	0	0	0	0	188
0.865	116	196	112	244	479	4	0	0	0	0	188
0.866	116	196	112	244	479	4	0	0	0	0	188
0.867	116	196	112	244	479	4	0	0	0	0	188
0.868	116	196	112	244	479	4	0	0	0	0	188
0.869	116	196	112	244	479	4	0	0	0	0	188
0.87	116	196	112	244	479	4	0	0	0	0	188
0.871	116	196	112	244	479	4	0	0	0	0	188
0.872	116	196	112	244	479	4	0	0	0	0	188
0.873	116	196	112	244	479	4	0	0	0	0	188
0.874	116	196	112	244	480	4	0	0	0	0	188
0.875	116	196	112	244	480	4	0	0	0	0	188
0.876	116	196	112	244	481	4	0	0	0	0	188
0.877	116	196	112	244	481	4	0	0	0	0	188
0.878	116	196	112	244	482	4	0	0	0	0	188
0.879	116	196	112	244	482	4	0	0	0	0	188
0.88	116	196	112	244	483	4	0	0	0	0	188
0.881	116	196	112	244	483	4	0	0	0	0	188
0.882	116	196	112	244	483	4	0	0	0	0	188
0.883	116	196	112	244	483	4	0	0	0	0	188
0.884	116	196	112	244	483	4	0	0	0	0	188
0.885	116	196	112	244	483	4	0	0	0	0	188
0.886	116	196	112	244	483	4	0	0	0	0	188
0.887	116	196	112	244	483	4	0	0	0	0	188
0.888	116	196	112	244	484	4	0	0	0	0	188
0.889	116	196	112	244	484	4	0	0	0	0	188
0.89	116	196	112	244	484	4	0	0	0	0	188
0.891	116	196	112	244	484	4	0	0	0	0	188
0.892	116	196	112	244	484	4	0	0	0	0	188
0.893	116	196	112	244	484	4	0	0	0	0	188
0.894	116	196	112	244	484	4	0	0	0	0	188
0.895	116	196	112	244	484	4	0	0	0	0	188
0.896	116	196	112	244	484	4	0	0	0	0	188
0.897	116	196	112	244	485	4	0	0	0	0	188
0.898	116	196	112	244	485	4	0	0	0	0	188
0.899	116	196	112	244	485	4	0	0	0	0	188
0.9	116	196	112	244	485	4	0	0	0	0	188
0.901	116	196	112	244	485	4	0	0	0	0	188
0.902	116	196	112	244	485	4	0	0	0	0	188
0.903	116	196	112	244	485	4	0	0	0	0	188
0.904	116	196	112	244	485	4	0	0	0	0	188
0.905	116	196	112	244	485	4	0	0	0	0	188
0.906	116	196	112	244	485	4	0	0	0	0	188
0.907	116	196	112	244	485	4	0	0	0	0	188
0.908	116	196	112	244	485	4	0	0	0	0	188
0.909	116	196	112	244	485	4	0	0	0	0	188
0.91	116	196	112	244	487	4	0	0	0	0	188
0.911	116	196	112	244	487	4	0	0	0	0	188
0.912	116	196	112	244	487	4	0	0	0	0	188
0.913	116	196	112	244	487	4	0	0	0	0	188
0.914	116	196	112	244	487	4	0	0	0	0	188
0.915	116	196	112	244	487	4	0	0	0	0	188
0.916	116	196	112	244	487	4	0	0	0	0	188
0.917	116	196	112	244	487	4	0	0	0	0	188
0.918	116	196	112	244	487	4	0	0	0	0	188
0.919	116	196	112	244	487	4	0	0	0	0	188
0.92	116	196	112	244	487	4	0	0	0	0	188
0.921	116	196	112	244	488	4	0	0	0	0	188
0.922	116	196	112	244	488	4	0	0	0	0	188
0.923	116	196	112	244	488	4	0	0	0	0	188
0.924	116	196	112	244	488	4	0	0	0	0	188
0.925	116	196	112	244	489	4	0	0	0	0	188
0.926	116	196	112	244	490	4	0	0	0	0	188
0.927	116	196	112	244	490	4	0	0	0	0	188
0.928	116	196	112	244	490	4	0	0	0	0	188
0.929	116	196	112	244	491	4	0	0	0	0	188
0.93	116	196	112	244	493	4	0	0	0	0	188
0.931	116	196	112	244	493	4	0	0	0	0	188
0.932	116	196	112	244	494	4	0	0	0	0	188
0.933	116	196	112	244	494	4	0	0	0	0	188
0.934	116	196	112	244	494	4	0	0	0	0	188
0.935	116	196	112	244	496	4	0	0	0	0	188
0.936	116	196	112	244	496	4	0	0	0	0	188
0.937	116	196	112	244	496	4	0	0	0	0	188
0.938	116	196	112	244	496	4	0	0	0	0	188
0.939	116	196	112	244	496	4	0	0	0	0	188
0.94	116	196	112	244	496	4	0	0	0	0	188
0.941	116	196	112	244	496	4	0	0	0	0	188
0.942	116	196	112	244	496	4	0	0	0	0	188
0.943	116	196	112	244	496	4	0	0	0	0	188
0.944	116	196	112	244	496	4	0	0	0	0	188
0.945	116	196	112	244	496	4	0	0	0	0	188
0.946	116	196	112	244	497	4	0	0	0	0	188
0.947	116	196	112	244	497	4	0	0	0	0	188
0.948	116	196	112	244	497	4	0	0	0	0	188
0.949	116	196	112	244	497	4	0	0	0	0	188
0.95	116	196	112	244	497	4	0	0	0	0	188
0.951	116	196	112	244	497	4	0	0	0	0	188
0.952	116	196	112	244	497	4	0	0	0	0	188
0.953	116	196	112	244	497	4	0	0	0	0	188
0.954	116	196	112	244	497	4	0	0	0	0	188
0.955	116	196	112	244	498	4	0	0	0	0	188
0.956	116	196	112	244	498	4	0	0	0	0	188
0.957	116	196	112	244	498	4	0	0	0	0	188
0.958	116	196	112	244	499	4	0	0	0	0	188
0.959	116	196	112	244	500	4	0	0	0	0	188
0.96	116	196	112	244	501	4	0	0	0	0	188
0.961	116	196	112	244	501	4	0	0	0	0	188
0.962	116	196	112	244	501	4	0	0	0	0	188
0.963	116	196	112	244	501	4	0	0	0	0	188
0.964	116	196	112	244	501	4	0	0	0	0	188
0.965	116	196	112	244	502	4	0	0	0	0	188
0.966	116	196	112	244	502	4	0	0	0	0	188
0.967	116	196	112	244	502	4	0	0	0	0	188
0.968	116	196	112	244	502	4	0	0	0	0	188
0.969	116	196	112	244	503	4	0	0	0	0	188
0.97	116	196	112	244	504	4	0	0	0	0	188
0.971	116	196	112	244	506	4	0	0	0	0	188
0.972	116	196	112	244	506	4	0	0	0	0	188
0.973	116	196	112	244	506	4	0	0	0	0	188
0.974	116	196	112	244	506	4	0	0	0	0	188
0.975	116	196	112	244	506	4	0	0	0	0	188
0.976	116	196	112	244	506	4	0	0	0	0	188
0.977	116	196	112	244	506	4	0	0	0	0	188
0.978	116	196	112	244	507	4	0	0	0	0	188
0.979	116	196	112	244	507	4	0	0	0	0	188
0.98	116	196	112	244	507	4	0	0	0	0	188
0.981	116	196	112	244	507	4	0	0	0	0	188
0.982	116	196	112	244	507	4	0	0	0	0	188
0.983	116	196	112	244	507	4	0	0	0	0	188
0.984	116	196	112	244	509	4	0	0	0	0	188
0.985	116	196	112	244	510	4	0	0	0	0	188
0.986	116	196	112	244	511	4	0	0	0	0	188
0.987	116	196	112	244	512	4	0	0	0	0	188
0.988	116	196	112	244	512	4	0	0	0	0	188
0.989	116	196	112	244	513	4	0	0	0	0	188
0.99	116	196	112	244	513	4	0	0	0	0	188
0.991	116	196	112	244	515	4	0	0	0	0	188
0.992	116	196	112	244	515	4	0	0	0	0	188
0.993	116	196	112	244	515	4	0	0	0	0	188
0.994	116	196	112	244	515	4	0	0	0	0	188
0.995	116	196	112	244	515	4	0	0	0	0	188
0.996	116	196	112	244	516	4	0	0	0	0	188
0.997	116	196	112	244	516	4	0	0	0	0	188
0.998	116	196	112	244	516	4	0	0	0	0	188
0.999	116	196	112	244	516	4	0	0	0	0	188
1	116	196	112	244	517	4	0	0	0	0	188
