Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.187,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.188,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.189,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.19,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.191,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.192,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.193,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.194,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.195,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.196,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.197,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.198,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.199,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.2,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.201,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.202,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.203,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.204,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.205,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.206,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.207,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.208,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.209,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.21,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.211,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.212,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.213,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.214,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.215,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.216,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.217,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.218,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.219,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.22,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.221,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.222,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.223,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.224,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.225,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.226,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.227,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.228,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.229,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.23,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.231,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.232,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.233,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.234,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.235,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.236,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.237,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.238,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.239,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.24,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.241,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.242,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.243,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.244,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.245,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.246,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.247,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.248,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.249,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.25,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.251,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.252,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.253,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.254,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.255,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.256,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.257,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.258,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.259,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.26,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.261,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.262,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.263,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.264,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.265,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.266,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.267,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.268,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.269,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.27,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.271,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.272,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.273,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.274,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.275,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.276,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.277,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.278,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.279,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.28,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.281,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.282,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
0.283,19,25,20,17,17,18,19,26,17,30,8,6,4,6,3,6,6,9,7,6,7,12,8,11,12,7,6,2,6,1,8,8,8,8,8,8,11,11,6,7,5,7,6,11,8,9,4,5,9,5,12,8,12,3,6,4,9,4,8,10,6,6,10,6,7
