Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.173,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.174,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.175,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.176,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.177,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.178,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.179,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.18,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.181,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.182,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.183,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.184,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.185,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.186,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.187,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.188,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.189,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.19,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.191,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.192,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.193,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.194,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.195,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.196,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.197,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.198,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.199,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.2,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.201,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.202,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.203,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.204,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.205,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.206,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.207,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.208,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.209,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.21,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.211,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.212,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.213,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.214,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.215,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.216,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.217,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.218,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.219,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.22,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.221,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.222,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.223,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.224,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.225,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.226,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.227,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.228,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.229,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.23,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.231,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.232,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.233,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.234,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.235,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.236,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.237,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.238,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.239,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.24,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.241,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.242,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.243,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.244,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.245,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.246,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.247,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.248,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.249,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.25,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.251,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.252,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.253,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.254,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.255,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.256,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.257,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.258,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.259,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.26,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.261,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.262,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.263,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.264,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.265,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.266,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.267,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.268,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
0.269,22,30,17,24,21,22,22,30,34,20,3,4,6,5,4,7,9,8,14,7,7,11,11,8,12,7,4,2,4,5,6,6,11,7,4,10,9,8,19,7,8,8,5,6,7,8,8,3,6,5,5,9,8,6,8,10,7,4,2,5,3,9,9,2,3
