TIME(s)	'A,A'	'A,B'	'B,B'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0.531	118	160	110	210	497	2	0	0	0	0	188
0.532	118	160	110	210	499	2	0	0	0	0	188
0.533	118	160	110	210	499	2	0	0	0	0	188
0.534	118	160	110	210	499	2	0	0	0	0	188
0.535	118	160	110	210	499	2	0	0	0	0	188
0.536	118	160	110	210	500	2	0	0	0	0	188
0.537	118	160	110	210	503	2	0	0	0	0	188
0.538	118	160	110	210	504	2	0	0	0	0	188
0.539	118	160	110	210	506	2	0	0	0	0	188
0.54	118	160	110	210	506	2	0	0	0	0	188
0.541	118	160	110	210	506	2	0	0	0	0	188
0.542	118	160	110	210	506	2	0	0	0	0	188
0.543	118	160	110	210	506	2	0	0	0	0	188
0.544	118	160	110	210	508	2	0	0	0	0	188
0.545	118	160	110	210	509	2	0	0	0	0	188
0.546	118	160	110	210	513	2	0	0	0	0	188
0.547	118	160	110	210	513	2	0	0	0	0	188
0.548	118	160	110	210	515	2	0	0	0	0	188
0.549	118	160	110	210	516	2	0	0	0	0	188
0.55	118	160	110	210	516	2	0	0	0	0	188
0.551	118	160	110	210	516	2	0	0	0	0	188
0.552	118	160	110	210	516	2	0	0	0	0	188
0.553	118	160	110	210	516	2	0	0	0	0	188
0.554	118	160	110	210	516	2	0	0	0	0	188
0.555	118	160	110	210	517	2	0	0	0	0	188
0.556	118	160	110	210	518	2	0	0	0	0	188
0.557	118	160	110	210	519	2	0	0	0	0	188
0.558	118	160	110	210	519	2	0	0	0	0	188
0.559	118	160	110	210	521	2	0	0	0	0	188
0.56	118	160	110	210	522	2	0	0	0	0	188
0.561	118	160	110	210	522	2	0	0	0	0	188
0.562	118	160	110	210	522	2	0	0	0	0	188
0.563	118	160	110	210	522	2	0	0	0	0	188
0.564	118	160	110	210	522	2	0	0	0	0	188
0.565	118	160	110	210	523	2	0	0	0	0	188
0.566	118	160	110	210	524	2	0	0	0	0	188
0.567	118	160	110	210	524	2	0	0	0	0	188
0.568	118	160	110	210	524	2	0	0	0	0	188
0.569	118	160	110	210	525	2	0	0	0	0	188
0.57	118	160	110	210	526	2	0	0	0	0	188
0.571	118	160	110	210	527	2	0	0	0	0	188
0.572	118	160	110	210	530	2	0	0	0	0	188
0.573	118	160	110	210	530	2	0	0	0	0	188
0.574	118	160	110	210	530	2	0	0	0	0	188
0.575	118	160	110	210	530	2	0	0	0	0	188
0.576	118	160	110	210	533	2	0	0	0	0	188
0.577	118	160	110	210	534	2	0	0	0	0	188
0.578	118	160	110	210	534	2	0	0	0	0	188
0.579	118	160	110	210	535	2	0	0	0	0	188
0.58	118	160	110	210	535	2	0	0	0	0	188
0.581	118	160	110	210	535	2	0	0	0	0	188
0.582	118	160	110	210	536	2	0	0	0	0	188
0.583	118	160	110	210	538	2	0	0	0	0	188
0.584	118	160	110	210	539	2	0	0	0	0	188
0.585	118	160	110	210	539	2	0	0	0	0	188
0.586	118	160	110	210	540	2	0	0	0	0	188
0.587	118	160	110	210	541	2	0	0	0	0	188
0.588	118	160	110	210	542	2	0	0	0	0	188
0.589	118	160	110	210	542	2	0	0	0	0	188
0.59	118	160	110	210	542	2	0	0	0	0	188
0.591	118	160	110	210	543	2	0	0	0	0	188
0.592	118	160	110	210	543	2	0	0	0	0	188
0.593	118	160	110	210	543	2	0	0	0	0	188
0.594	118	160	110	210	546	2	0	0	0	0	188
0.595	118	160	110	210	546	2	0	0	0	0	188
0.596	118	160	110	210	546	2	0	0	0	0	188
0.597	118	160	110	210	547	2	0	0	0	0	188
0.598	118	160	110	210	547	2	0	0	0	0	188
0.599	118	160	110	210	547	2	0	0	0	0	188
0.6	118	160	110	210	548	2	0	0	0	0	188
0.601	118	160	110	210	549	2	0	0	0	0	188
0.602	118	160	110	210	549	2	0	0	0	0	188
0.603	118	160	110	210	549	2	0	0	0	0	188
0.604	118	160	110	210	549	2	0	0	0	0	188
0.605	118	160	110	210	550	2	0	0	0	0	188
0.606	118	160	110	210	550	2	0	0	0	0	188
0.607	118	160	110	210	551	2	0	0	0	0	188
0.608	118	160	110	210	552	2	0	0	0	0	188
0.609	118	160	110	210	552	2	0	0	0	0	188
0.61	118	160	110	210	552	2	0	0	0	0	188
0.611	118	160	110	210	552	2	0	0	0	0	188
0.612	118	160	110	210	553	2	0	0	0	0	188
0.613	118	160	110	210	556	2	0	0	0	0	188
0.614	118	160	110	210	556	2	0	0	0	0	188
0.615	118	160	110	210	556	2	0	0	0	0	188
0.616	118	160	110	210	557	2	0	0	0	0	188
0.617	118	160	110	210	558	2	0	0	0	0	188
0.618	118	160	110	210	559	2	0	0	0	0	188
0.619	118	160	110	210	561	2	0	0	0	0	188
0.62	118	160	110	210	561	2	0	0	0	0	188
0.621	118	160	110	210	562	2	0	0	0	0	188
0.622	118	160	110	210	562	2	0	0	0	0	188
0.623	118	160	110	210	564	2	0	0	0	0	188
0.624	118	160	110	210	564	2	0	0	0	0	188
0.625	118	160	110	210	565	2	0	0	0	0	188
0.626	118	160	110	210	566	2	0	0	0	0	188
0.627	118	160	110	210	566	2	0	0	0	0	188
0.628	118	160	110	210	566	2	0	0	0	0	188
0.629	118	160	110	210	567	2	0	0	0	0	188
0.63	118	160	110	210	567	2	0	0	0	0	188
0.631	118	160	110	210	567	2	0	0	0	0	188
0.632	118	160	110	210	567	2	0	0	0	0	188
0.633	118	160	110	210	567	2	0	0	0	0	188
0.634	118	160	110	210	568	2	0	0	0	0	188
0.635	118	160	110	210	568	2	0	0	0	0	188
0.636	118	160	110	210	571	2	0	0	0	0	188
0.637	118	160	110	210	571	2	0	0	0	0	188
0.638	118	160	110	210	572	2	0	0	0	0	188
0.639	118	160	110	210	574	2	0	0	0	0	188
0.64	118	160	110	210	574	2	0	0	0	0	188
0.641	118	160	110	210	575	2	0	0	0	0	188
0.642	118	160	110	210	575	2	0	0	0	0	188
0.643	118	160	110	210	575	2	0	0	0	0	188
0.644	118	160	110	210	575	2	0	0	0	0	188
0.645	118	160	110	210	575	2	0	0	0	0	188
0.646	118	160	110	210	576	2	0	0	0	0	188
0.647	118	160	110	210	576	2	0	0	0	0	188
0.648	118	160	110	210	578	2	0	0	0	0	188
0.649	118	160	110	210	578	2	0	0	0	0	188
0.65	118	160	110	210	579	2	0	0	0	0	188
0.651	118	160	110	210	579	2	0	0	0	0	188
0.652	118	160	110	210	580	2	0	0	0	0	188
0.653	118	160	110	210	580	2	0	0	0	0	188
0.654	118	160	110	210	580	2	0	0	0	0	188
0.655	118	160	110	210	580	2	0	0	0	0	188
0.656	118	160	110	210	581	2	0	0	0	0	188
0.657	118	160	110	210	581	2	0	0	0	0	188
0.658	118	160	110	210	581	2	0	0	0	0	188
0.659	118	160	110	210	583	2	0	0	0	0	188
0.66	118	160	110	210	583	2	0	0	0	0	188
0.661	118	160	110	210	584	2	0	0	0	0	188
0.662	118	160	110	210	585	2	0	0	0	0	188
0.663	118	160	110	210	585	2	0	0	0	0	188
0.664	118	160	110	210	585	2	0	0	0	0	188
0.665	118	160	110	210	585	2	0	0	0	0	188
0.666	118	160	110	210	585	2	0	0	0	0	188
0.667	118	160	110	210	586	2	0	0	0	0	188
0.668	118	160	110	210	586	2	0	0	0	0	188
0.669	118	160	110	210	587	2	0	0	0	0	188
0.67	118	160	110	210	588	2	0	0	0	0	188
0.671	118	160	110	210	590	2	0	0	0	0	188
0.672	118	160	110	210	591	2	0	0	0	0	188
0.673	118	160	110	210	592	2	0	0	0	0	188
0.674	118	160	110	210	594	2	0	0	0	0	188
0.675	118	160	110	210	595	2	0	0	0	0	188
0.676	118	160	110	210	596	2	0	0	0	0	188
0.677	118	160	110	210	596	2	0	0	0	0	188
0.678	118	160	110	210	596	2	0	0	0	0	188
0.679	118	160	110	210	597	2	0	0	0	0	188
0.68	118	160	110	210	597	2	0	0	0	0	188
0.681	118	160	110	210	598	2	0	0	0	0	188
0.682	118	160	110	210	598	2	0	0	0	0	188
0.683	118	160	110	210	598	2	0	0	0	0	188
0.684	118	160	110	210	600	2	0	0	0	0	188
0.685	118	160	110	210	601	2	0	0	0	0	188
0.686	118	160	110	210	601	2	0	0	0	0	188
0.687	118	160	110	210	601	2	0	0	0	0	188
0.688	118	160	110	210	601	2	0	0	0	0	188
0.689	118	160	110	210	603	2	0	0	0	0	188
0.69	118	160	110	210	603	2	0	0	0	0	188
0.691	118	160	110	210	603	2	0	0	0	0	188
0.692	118	160	110	210	606	2	0	0	0	0	188
0.693	118	160	110	210	606	2	0	0	0	0	188
0.694	118	160	110	210	606	2	0	0	0	0	188
0.695	118	160	110	210	607	2	0	0	0	0	188
0.696	118	160	110	210	607	2	0	0	0	0	188
0.697	118	160	110	210	608	2	0	0	0	0	188
0.698	118	160	110	210	610	2	0	0	0	0	188
0.699	118	160	110	210	610	2	0	0	0	0	188
0.7	118	160	110	210	611	2	0	0	0	0	188
0.701	118	160	110	210	611	2	0	0	0	0	188
0.702	118	160	110	210	611	2	0	0	0	0	188
0.703	118	160	110	210	611	2	0	0	0	0	188
0.704	118	160	110	210	611	2	0	0	0	0	188
0.705	118	160	110	210	612	2	0	0	0	0	188
0.706	118	160	110	210	612	2	0	0	0	0	188
0.707	118	160	110	210	613	2	0	0	0	0	188
0.708	118	160	110	210	614	2	0	0	0	0	188
0.709	118	160	110	210	614	2	0	0	0	0	188
0.71	118	160	110	210	615	2	0	0	0	0	188
0.711	118	160	110	210	618	2	0	0	0	0	188
0.712	118	160	110	210	620	2	0	0	0	0	188
0.713	118	160	110	210	620	2	0	0	0	0	188
0.714	118	160	110	210	621	2	0	0	0	0	188
0.715	118	160	110	210	622	2	0	0	0	0	188
0.716	118	160	110	210	622	2	0	0	0	0	188
0.717	118	160	110	210	622	2	0	0	0	0	188
0.718	118	160	110	210	622	2	0	0	0	0	188
0.719	118	160	110	210	623	2	0	0	0	0	188
0.72	118	160	110	210	623	2	0	0	0	0	188
0.721	118	160	110	210	624	2	0	0	0	0	188
0.722	118	160	110	210	626	2	0	0	0	0	188
0.723	118	160	109	210	626	2	0	0	0	0	188
0.724	118	160	109	210	627	2	0	0	0	0	188
0.725	118	160	109	210	627	2	0	0	0	0	188
0.726	118	160	109	210	628	2	0	0	0	0	188
0.727	118	160	109	210	628	2	0	0	0	0	188
0.728	118	160	109	210	628	2	0	0	0	0	188
0.729	118	160	109	210	628	2	0	0	0	0	188
0.73	118	160	109	210	628	2	0	0	0	0	188
0.731	118	160	109	210	629	2	0	0	0	0	188
0.732	118	160	109	210	629	2	0	0	0	0	188
0.733	118	160	109	210	629	2	0	0	0	0	188
0.734	118	160	109	210	630	2	0	0	0	0	188
0.735	118	160	109	210	630	2	0	0	0	0	188
0.736	118	160	109	210	631	2	0	0	0	0	188
0.737	118	160	109	210	631	2	0	0	0	0	188
0.738	118	160	109	210	631	2	0	0	0	0	188
0.739	118	160	109	210	631	2	0	0	0	0	188
0.74	118	160	109	210	632	2	0	0	0	0	188
0.741	118	160	109	210	632	2	0	0	0	0	188
0.742	118	160	109	210	633	2	0	0	0	0	188
0.743	118	160	109	210	633	2	0	0	0	0	188
0.744	118	160	109	210	636	2	0	0	0	0	188
0.745	118	160	109	210	639	2	0	0	0	0	188
0.746	118	160	109	210	640	2	0	0	0	0	188
0.747	118	160	109	210	641	2	0	0	0	0	188
0.748	118	160	109	210	641	2	0	0	0	0	188
0.749	118	160	109	210	642	2	0	0	0	0	188
0.75	118	160	109	210	642	2	0	0	0	0	188
0.751	118	160	109	210	643	2	0	0	0	0	188
0.752	118	160	109	210	643	2	0	0	0	0	188
0.753	118	160	109	210	643	2	0	0	0	0	188
0.754	118	160	109	210	644	2	0	0	0	0	188
0.755	118	160	109	210	645	2	0	0	0	0	188
0.756	118	160	109	210	646	2	0	0	0	0	188
0.757	118	160	108	210	646	2	0	0	0	0	188
0.758	118	160	108	210	649	2	0	0	0	0	188
0.759	118	161	110	212	649	2	0	0	0	0	189
0.76	118	161	110	212	651	2	0	0	0	0	189
0.761	118	161	110	212	651	2	0	0	0	0	189
0.762	118	161	110	212	652	2	0	0	0	0	189
0.763	118	161	110	212	652	2	0	0	0	0	189
0.764	118	161	110	212	653	2	0	0	0	0	189
0.765	118	161	110	212	654	2	0	0	0	0	189
0.766	118	161	110	212	656	2	0	0	0	0	189
0.767	118	161	110	212	658	2	0	0	0	0	189
0.768	118	161	110	212	658	2	0	0	0	0	189
0.769	118	161	110	212	659	2	0	0	0	0	189
0.77	118	161	110	212	659	2	0	0	0	0	189
0.771	118	161	110	212	659	2	0	0	0	0	189
0.772	118	161	110	212	659	2	0	0	0	0	189
0.773	118	161	110	212	661	2	0	0	0	0	189
0.774	118	161	110	212	661	2	0	0	0	0	189
0.775	118	161	110	212	662	2	0	0	0	0	189
0.776	118	161	110	212	663	2	0	0	0	0	189
0.777	118	161	110	212	664	2	0	0	0	0	189
0.778	118	161	110	212	665	2	0	0	0	0	189
0.779	118	161	110	212	666	2	0	0	0	0	189
0.78	118	161	110	212	667	2	0	0	0	0	189
0.781	118	161	110	212	667	2	0	0	0	0	189
0.782	118	161	110	212	668	2	0	0	0	0	189
0.783	118	161	110	212	668	2	0	0	0	0	189
0.784	118	161	110	212	669	2	0	0	0	0	189
0.785	118	161	110	212	669	2	0	0	0	0	189
0.786	118	161	110	212	670	2	0	0	0	0	189
0.787	118	161	110	212	672	2	0	0	0	0	189
0.788	118	161	110	212	672	2	0	0	0	0	189
0.789	118	161	110	212	672	2	0	0	0	0	189
0.79	118	161	110	212	673	2	0	0	0	0	189
0.791	118	161	110	212	675	2	0	0	0	0	189
0.792	118	161	110	212	676	2	0	0	0	0	189
0.793	118	161	110	212	678	2	0	0	0	0	189
0.794	118	161	110	212	678	2	0	0	0	0	189
0.795	118	161	110	212	682	2	0	0	0	0	189
0.796	118	161	110	212	682	2	0	0	0	0	189
0.797	118	161	110	212	683	2	0	0	0	0	189
0.798	119	164	112	217	684	2	0	0	0	0	190
0.799	119	164	112	217	684	2	0	0	0	0	190
0.8	119	164	112	217	684	2	0	0	0	0	190
0.801	119	164	112	217	684	2	0	0	0	0	190
0.802	119	164	112	217	684	2	0	0	0	0	190
0.803	119	164	112	217	684	2	0	0	0	0	190
0.804	119	164	112	217	684	2	0	0	0	0	190
0.805	119	164	112	217	684	2	0	0	0	0	190
0.806	119	164	112	217	684	2	0	0	0	0	190
0.807	119	164	112	217	684	2	0	0	0	0	190
0.808	119	164	112	217	684	2	0	0	0	0	190
0.809	119	164	112	217	684	2	0	0	0	0	190
0.81	119	164	112	217	684	2	0	0	0	0	190
0.811	119	164	112	217	685	2	0	0	0	0	190
0.812	119	164	112	217	685	2	0	0	0	0	190
0.813	119	164	112	217	685	2	0	0	0	0	190
0.814	119	164	112	217	685	2	0	0	0	0	190
0.815	119	164	112	217	685	2	0	0	0	0	190
0.816	119	164	112	217	685	2	0	0	0	0	190
0.817	119	164	112	217	686	2	0	0	0	0	190
0.818	119	164	112	217	688	2	0	0	0	0	190
0.819	119	164	112	217	688	2	0	0	0	0	190
0.82	119	164	112	217	688	2	0	0	0	0	190
0.821	119	164	112	217	688	2	0	0	0	0	190
0.822	119	164	112	217	688	2	0	0	0	0	190
0.823	119	164	112	217	688	2	0	0	0	0	190
0.824	119	164	112	217	688	2	0	0	0	0	190
0.825	119	164	112	217	689	2	0	0	0	0	190
0.826	119	164	112	217	691	2	0	0	0	0	190
0.827	119	164	112	217	691	2	0	0	0	0	190
0.828	119	164	112	217	691	2	0	0	0	0	190
0.829	119	164	112	217	691	2	0	0	0	0	190
0.83	119	164	112	217	693	2	0	0	0	0	190
0.831	119	164	112	217	694	2	0	0	0	0	190
0.832	119	164	112	217	696	2	0	0	0	0	190
0.833	119	164	112	217	696	2	0	0	0	0	190
0.834	119	164	112	217	696	2	0	0	0	0	190
0.835	119	164	112	217	697	2	0	0	0	0	190
0.836	119	164	112	217	697	2	0	0	0	0	190
0.837	119	164	112	217	697	2	0	0	0	0	190
0.838	119	164	112	217	697	2	0	0	0	0	190
0.839	119	164	112	217	697	2	0	0	0	0	190
0.84	119	164	112	217	698	2	0	0	0	0	190
0.841	119	164	112	217	699	2	0	0	0	0	190
0.842	119	164	112	217	699	2	0	0	0	0	190
0.843	119	164	112	217	700	2	0	0	0	0	190
0.844	119	164	112	217	700	2	0	0	0	0	190
0.845	119	164	112	217	701	2	0	0	0	0	190
0.846	119	164	112	217	703	2	0	0	0	0	190
0.847	119	164	112	217	705	2	0	0	0	0	190
0.848	119	164	112	217	705	2	0	0	0	0	190
0.849	119	164	112	217	705	2	0	0	0	0	190
0.85	119	164	112	217	705	2	0	0	0	0	190
0.851	119	164	112	217	705	2	0	0	0	0	190
0.852	119	164	112	217	705	2	0	0	0	0	190
0.853	119	164	112	217	705	2	0	0	0	0	190
0.854	119	164	112	217	706	2	0	0	0	0	190
0.855	119	164	112	217	706	2	0	0	0	0	190
0.856	119	164	112	217	707	2	0	0	0	0	190
0.857	119	164	112	217	708	2	0	0	0	0	190
0.858	119	164	112	217	710	2	0	0	0	0	190
0.859	119	164	112	217	710	2	0	0	0	0	190
0.86	119	164	112	217	712	2	0	0	0	0	190
0.861	119	164	112	217	714	2	0	0	0	0	190
0.862	119	164	112	217	715	2	0	0	0	0	190
0.863	119	164	112	217	716	2	0	0	0	0	190
0.864	119	164	112	217	716	2	0	0	0	0	190
0.865	119	164	112	217	716	2	0	0	0	0	190
0.866	119	164	112	217	716	2	0	0	0	0	190
0.867	119	164	112	217	716	2	0	0	0	0	190
0.868	119	164	112	217	717	2	0	0	0	0	190
0.869	119	164	112	217	717	2	0	0	0	0	190
0.87	119	164	112	217	717	2	0	0	0	0	190
0.871	119	164	112	217	719	2	0	0	0	0	190
0.872	119	164	112	217	720	2	0	0	0	0	190
0.873	119	164	112	217	720	2	0	0	0	0	190
0.874	119	164	112	217	721	2	0	0	0	0	190
0.875	119	164	112	217	721	2	0	0	0	0	190
0.876	119	164	112	217	723	2	0	0	0	0	190
0.877	119	164	112	217	724	2	0	0	0	0	190
0.878	119	164	112	217	727	2	0	0	0	0	190
0.879	119	164	112	217	728	2	0	0	0	0	190
0.88	119	164	112	217	729	2	0	0	0	0	190
0.881	119	164	112	217	729	2	0	0	0	0	190
0.882	119	164	112	217	731	2	0	0	0	0	190
0.883	119	164	112	217	731	2	0	0	0	0	190
0.884	119	164	112	217	731	2	0	0	0	0	190
0.885	119	164	112	217	731	2	0	0	0	0	190
0.886	119	164	112	217	731	2	0	0	0	0	190
0.887	119	164	112	217	732	2	0	0	0	0	190
0.888	119	164	112	217	733	2	0	0	0	0	190
0.889	119	164	112	217	733	2	0	0	0	0	190
0.89	119	164	112	217	733	2	0	0	0	0	190
0.891	119	164	112	217	734	2	0	0	0	0	190
0.892	119	164	112	217	735	2	0	0	0	0	190
0.893	119	164	112	217	735	2	0	0	0	0	190
0.894	119	164	112	217	736	2	0	0	0	0	190
0.895	119	164	112	217	736	2	0	0	0	0	190
0.896	119	164	112	217	736	2	0	0	0	0	190
0.897	119	164	112	217	737	2	0	0	0	0	190
0.898	119	164	112	217	740	2	0	0	0	0	190
0.899	119	164	112	217	740	2	0	0	0	0	190
0.9	119	164	112	217	741	2	0	0	0	0	190
0.901	119	164	112	217	741	2	0	0	0	0	190
0.902	119	164	112	217	741	2	0	0	0	0	190
0.903	119	164	112	217	743	2	0	0	0	0	190
0.904	119	164	112	217	744	2	0	0	0	0	190
0.905	119	164	112	217	744	2	0	0	0	0	190
0.906	119	164	112	217	745	2	0	0	0	0	190
0.907	119	164	112	217	745	2	0	0	0	0	190
0.908	119	164	112	217	745	2	0	0	0	0	190
0.909	119	164	112	217	748	2	0	0	0	0	190
0.91	119	164	112	217	749	2	0	0	0	0	190
0.911	119	164	112	217	751	2	0	0	0	0	190
0.912	119	164	112	217	753	2	0	0	0	0	190
0.913	119	164	112	217	753	2	0	0	0	0	190
0.914	119	164	112	217	754	2	0	0	0	0	190
0.915	119	164	112	217	757	2	0	0	0	0	190
0.916	119	164	112	217	759	2	0	0	0	0	190
0.917	119	164	112	217	759	2	0	0	0	0	190
0.918	119	164	112	217	759	2	0	0	0	0	190
0.919	119	164	112	217	760	2	0	0	0	0	190
0.92	119	164	112	217	761	2	0	0	0	0	190
0.921	119	164	112	217	762	2	0	0	0	0	190
0.922	119	164	112	217	763	2	0	0	0	0	190
0.923	119	164	112	217	765	2	0	0	0	0	190
0.924	119	164	112	217	766	2	0	0	0	0	190
0.925	119	164	112	217	767	2	0	0	0	0	190
0.926	119	164	112	217	767	2	0	0	0	0	190
0.927	119	164	112	217	767	2	0	0	0	0	190
0.928	119	164	112	217	770	2	0	0	0	0	190
0.929	119	164	112	217	771	2	0	0	0	0	190
0.93	119	164	112	217	771	2	0	0	0	0	190
0.931	119	164	112	217	771	2	0	0	0	0	190
0.932	119	164	112	217	772	2	0	0	0	0	190
0.933	119	164	112	217	773	2	0	0	0	0	190
0.934	119	164	112	217	773	2	0	0	0	0	190
0.935	119	164	112	217	774	2	0	0	0	0	190
0.936	119	164	112	217	775	2	0	0	0	0	190
0.937	119	164	112	217	775	2	0	0	0	0	190
0.938	119	164	112	217	775	2	0	0	0	0	190
0.939	119	164	112	217	775	2	0	0	0	0	190
0.94	119	164	112	217	776	2	0	0	0	0	190
0.941	119	164	112	217	777	2	0	0	0	0	190
0.942	119	164	112	217	777	2	0	0	0	0	190
0.943	119	164	112	217	777	2	0	0	0	0	190
0.944	119	164	112	217	778	2	0	0	0	0	190
0.945	119	164	112	217	778	2	0	0	0	0	190
0.946	119	164	112	217	779	2	0	0	0	0	190
0.947	119	164	112	217	779	2	0	0	0	0	190
0.948	119	164	112	217	782	2	0	0	0	0	190
0.949	119	164	112	217	784	2	0	0	0	0	190
0.95	119	164	112	217	784	2	0	0	0	0	190
0.951	119	164	112	217	784	2	0	0	0	0	190
0.952	119	164	112	217	784	2	0	0	0	0	190
0.953	119	164	112	217	784	2	0	0	0	0	190
0.954	119	164	112	217	785	2	0	0	0	0	190
0.955	119	164	112	217	786	2	0	0	0	0	190
0.956	119	164	112	217	788	2	0	0	0	0	190
0.957	119	164	112	217	790	2	0	0	0	0	190
0.958	119	164	112	217	792	2	0	0	0	0	190
0.959	119	164	112	217	792	2	0	0	0	0	190
0.96	119	164	112	217	793	2	0	0	0	0	190
0.961	119	164	112	217	795	2	0	0	0	0	190
0.962	119	164	112	217	795	2	0	0	0	0	190
0.963	119	164	112	217	797	2	0	0	0	0	190
0.964	119	164	112	217	797	2	0	0	0	0	190
0.965	119	164	112	217	798	2	0	0	0	0	190
0.966	119	164	112	217	799	2	0	0	0	0	190
0.967	119	164	112	217	799	2	0	0	0	0	190
0.968	119	164	112	217	799	2	0	0	0	0	190
0.969	119	164	112	217	799	2	0	0	0	0	190
0.97	119	164	112	217	800	2	0	0	0	0	190
0.971	119	164	112	217	801	2	0	0	0	0	190
0.972	119	164	112	217	801	2	0	0	0	0	190
0.973	119	164	112	217	803	2	0	0	0	0	190
0.974	119	164	112	217	806	2	0	0	0	0	190
0.975	119	164	112	217	806	2	0	0	0	0	190
0.976	119	164	112	217	806	2	0	0	0	0	190
0.977	119	164	112	217	806	2	0	0	0	0	190
0.978	119	164	112	217	807	2	0	0	0	0	190
0.979	119	164	112	217	807	2	0	0	0	0	190
0.98	119	164	112	217	807	2	0	0	0	0	190
0.981	119	164	112	217	807	2	0	0	0	0	190
0.982	119	164	112	217	809	2	0	0	0	0	190
0.983	119	164	112	217	809	2	0	0	0	0	190
0.984	119	164	112	217	810	2	0	0	0	0	190
0.985	119	164	112	217	810	2	0	0	0	0	190
0.986	119	164	112	217	810	2	0	0	0	0	190
0.987	119	164	112	217	811	2	0	0	0	0	190
0.988	119	164	112	217	811	2	0	0	0	0	190
0.989	119	164	112	217	811	2	0	0	0	0	190
0.99	119	164	112	217	811	2	0	0	0	0	190
0.991	119	164	112	217	811	2	0	0	0	0	190
0.992	119	164	112	217	812	2	0	0	0	0	190
0.993	119	164	112	217	815	2	0	0	0	0	190
0.994	119	164	112	217	815	2	0	0	0	0	190
0.995	119	164	112	217	815	2	0	0	0	0	190
0.996	119	164	112	217	815	2	0	0	0	0	190
0.997	119	164	112	217	815	2	0	0	0	0	190
0.998	119	164	112	217	817	2	0	0	0	0	190
0.999	119	164	112	217	818	2	0	0	0	0	190
1	119	164	112	217	818	2	0	0	0	0	190
