1	dode: 6. 
Time (s): 0.147
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.148
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.149
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.15
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.151
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.152
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.153
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.154
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.155
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.156
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.157
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.158
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.159
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.16
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.161
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.162
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.163
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.164
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.165
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.166
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.167
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.168
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.169
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.17
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.171
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.172
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.173
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.174
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.175
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.176
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.177
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.178
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.179
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.18
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.181
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.182
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.183
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.184
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.185
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.186
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.187
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.188
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.189
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.19
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.191
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.192
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.193
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.194
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.195
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.196
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.197
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.198
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.199
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.2
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.201
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.202
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.203
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.204
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.205
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.206
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.207
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.208
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.209
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.21
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.211
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.212
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.213
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.214
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.215
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.216
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.217
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.218
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.219
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.22
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.221
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.222
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.223
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.224
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.225
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.226
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.227
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.228
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.229
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.23
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.231
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.232
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.233
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.234
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.235
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.236
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.237
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.238
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.239
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.24
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.241
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.242
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.243
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.244
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.245
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.246
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.247
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.248
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.249
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.25
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.251
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.252
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.253
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.254
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.255
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.256
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.257
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.258
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.259
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.26
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.261
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.262
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.263
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.264
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.265
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.266
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.267
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.268
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.269
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.27
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.271
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.272
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.273
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.274
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.275
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.276
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.277
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.278
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.279
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.28
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.281
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.282
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.283
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.284
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.285
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.286
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.287
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.288
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.289
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.29
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.291
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.292
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.293
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.294
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.295
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.296
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.297
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.298
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.299
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.3
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.301
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.302
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.303
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.304
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.305
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.306
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.307
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.308
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.309
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.31
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.311
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.312
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.313
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.314
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.315
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.316
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.317
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.318
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.319
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.32
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
1	dode: 6. 
Time (s): 0.321
6	dode: 11. 
5	dode: 10. 
5	dode: 9. 
2	dode: 12. 
1	dode: 5. 
1	dode: 4. 
