Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.17,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.171,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.172,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.173,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.174,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.175,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.176,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.177,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.178,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.179,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.18,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.181,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.182,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.183,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.184,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.185,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.186,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.187,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.188,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.189,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.19,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.191,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.192,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.193,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.194,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.195,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.196,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.197,29,21,19,27,22,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,7,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.198,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.199,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.2,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.201,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.202,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.203,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.204,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.205,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.206,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.207,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.208,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.209,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.21,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.211,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.212,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.213,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.214,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.215,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.216,29,22,19,27,23,30,18,20,22,24,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,6,8,9,6,3,6,6,7,5,8,7,5,6,12,8,8,8,6,3,9,4,8,9,6,3
0.217,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.218,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.219,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.22,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.221,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.222,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.223,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.224,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.225,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.226,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.227,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.228,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.229,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.23,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.231,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.232,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.233,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.234,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.235,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.236,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.237,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.238,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.239,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.24,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.241,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.242,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.243,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.244,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.245,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.246,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.247,27,20,16,26,21,28,15,18,20,23,3,8,6,5,6,7,9,6,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,6,14,8,8,8,7,3,9,5,9,9,6,3
0.248,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.249,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.25,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.251,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.252,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.253,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.254,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.255,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.256,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.257,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.258,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.259,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.26,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.261,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.262,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.263,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.264,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.265,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
0.266,26,20,15,24,20,27,15,16,20,23,3,8,6,5,6,7,9,7,11,7,10,6,5,10,8,2,7,5,2,2,7,10,9,9,6,11,9,8,9,14,7,8,10,6,3,6,7,7,5,9,7,6,7,14,8,9,8,7,3,9,5,9,10,6,3
