1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.128
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.129
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.13
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.131
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.132
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.133
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.134
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.135
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.136
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.137
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.138
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.139
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.14
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.141
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.142
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.143
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.144
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.145
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.146
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.147
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.148
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.149
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.15
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.151
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.152
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.153
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.154
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.155
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.156
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.157
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.158
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.159
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.16
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.161
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.162
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.163
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.164
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.165
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.166
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.167
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.168
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.169
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.17
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.171
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.172
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.173
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.174
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.175
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.176
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.177
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.178
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.179
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.18
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.181
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.182
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.183
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.184
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.185
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.186
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.187
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.188
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.189
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.19
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.191
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.192
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.193
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.194
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.195
3	dode: 7. 
5	dode: 9. 
5	dode: 10. 
5	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
1	dode: 1. 
Time (s): 0.196
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.197
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.198
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.199
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.2
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.201
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.202
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.203
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.204
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.205
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.206
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.207
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.208
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.209
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.21
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.211
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.212
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.213
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.214
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.215
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.216
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.217
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.218
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.219
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.22
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.221
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.222
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.223
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.224
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.225
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.226
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.227
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.228
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.229
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.23
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.231
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.232
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.233
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.234
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.235
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.236
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.237
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.238
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.239
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.24
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.241
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.242
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.243
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.244
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.245
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.246
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.247
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.248
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.249
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.25
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.251
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.252
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.253
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.254
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.255
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.256
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.257
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.258
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.259
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.26
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.261
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.262
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.263
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.264
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.265
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.266
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.267
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.268
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.269
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.27
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.271
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.272
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.273
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.274
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
6	dode: 8. 
1	dode: 3. 
1	dode: 12. 
2	dode: 11. 
1	dode: 6. 
Time (s): 0.275
2	dode: 7. 
5	dode: 9. 
5	dode: 10. 
