Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.163,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.164,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.165,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.166,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.167,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.168,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.169,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.17,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.171,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.172,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.173,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.174,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.175,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.176,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.177,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.178,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.179,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.18,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.181,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.182,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.183,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.184,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.185,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.186,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.187,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.188,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.189,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.19,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.191,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.192,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.193,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.194,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.195,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.196,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.197,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.198,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.199,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.2,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.201,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.202,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.203,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.204,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.205,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.206,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.207,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.208,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.209,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.21,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.211,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.212,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.213,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.214,6,23,21,13,22,20,23,26,23,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,9,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.215,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.216,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.217,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.218,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.219,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.22,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.221,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.222,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.223,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.224,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.225,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.226,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.227,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.228,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.229,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.23,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.231,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.232,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.233,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.234,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.235,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.236,6,23,21,13,22,20,23,26,24,26,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,18,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,4,4
0.237,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.238,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.239,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.24,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.241,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.242,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.243,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.244,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.245,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.246,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.247,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.248,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.249,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.25,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.251,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.252,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.253,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.254,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.255,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.256,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.257,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.258,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
0.259,6,23,21,13,20,19,23,26,22,25,8,3,5,4,5,10,9,14,15,7,10,13,13,7,6,6,0,4,5,7,12,8,19,8,9,5,10,6,6,8,3,7,8,6,6,3,11,7,6,4,4,9,9,5,6,6,7,7,8,8,6,7,6,5,5
