TIME(s)	'A,A'	'A,B'	'B,B'	Nloops	nOverlapPartner	nOverlapSystem	nOverlapSpanBox	nDisplace2D	nDisplace3D	nDisplace3Dto2D	nAssocSuccess
0.531	109	158	120	210	558	2	0	0	0	0	184
0.532	109	158	120	210	560	2	0	0	0	0	184
0.533	109	158	120	210	561	2	0	0	0	0	184
0.534	109	158	120	210	564	2	0	0	0	0	184
0.535	109	158	120	210	565	2	0	0	0	0	184
0.536	109	158	120	210	565	2	0	0	0	0	184
0.537	109	158	120	210	565	2	0	0	0	0	184
0.538	109	158	120	210	566	2	0	0	0	0	184
0.539	109	158	120	210	567	2	0	0	0	0	184
0.54	109	158	120	210	567	2	0	0	0	0	184
0.541	109	158	120	210	567	2	0	0	0	0	184
0.542	109	158	120	210	567	2	0	0	0	0	184
0.543	109	158	120	210	567	2	0	0	0	0	184
0.544	109	158	120	210	570	2	0	0	0	0	184
0.545	109	158	120	210	570	2	0	0	0	0	184
0.546	109	158	120	210	571	2	0	0	0	0	184
0.547	109	158	120	210	571	2	0	0	0	0	184
0.548	109	158	120	210	571	2	0	0	0	0	184
0.549	109	158	120	210	571	2	0	0	0	0	184
0.55	109	158	120	210	572	2	0	0	0	0	184
0.551	109	158	120	210	572	2	0	0	0	0	184
0.552	109	158	120	210	572	2	0	0	0	0	184
0.553	109	158	120	210	572	2	0	0	0	0	184
0.554	109	158	120	210	572	2	0	0	0	0	184
0.555	109	158	120	210	573	2	0	0	0	0	184
0.556	109	158	120	210	574	2	0	0	0	0	184
0.557	109	158	120	210	574	2	0	0	0	0	184
0.558	109	158	120	210	574	2	0	0	0	0	184
0.559	109	158	120	210	574	2	0	0	0	0	184
0.56	109	158	120	210	575	2	0	0	0	0	184
0.561	109	158	120	210	575	2	0	0	0	0	184
0.562	109	158	120	210	578	2	0	0	0	0	184
0.563	109	158	120	210	580	2	0	0	0	0	184
0.564	109	158	120	210	580	2	0	0	0	0	184
0.565	109	158	120	210	581	2	0	0	0	0	184
0.566	109	158	120	210	581	2	0	0	0	0	184
0.567	109	158	120	210	583	2	0	0	0	0	184
0.568	109	158	120	210	583	2	0	0	0	0	184
0.569	109	158	120	210	587	2	0	0	0	0	184
0.57	109	158	120	210	587	2	0	0	0	0	184
0.571	109	158	120	210	587	2	0	0	0	0	184
0.572	109	158	120	210	587	2	0	0	0	0	184
0.573	109	158	120	210	587	2	0	0	0	0	184
0.574	109	158	120	210	589	2	0	0	0	0	184
0.575	109	158	120	210	590	2	0	0	0	0	184
0.576	109	158	120	210	591	2	0	0	0	0	184
0.577	109	158	120	210	591	2	0	0	0	0	184
0.578	109	158	120	210	591	2	0	0	0	0	184
0.579	109	158	120	210	591	2	0	0	0	0	184
0.58	109	158	120	210	591	2	0	0	0	0	184
0.581	108	158	120	209	591	2	0	0	0	0	184
0.582	109	158	120	210	591	2	0	0	0	0	184
0.583	109	158	120	210	591	2	0	0	0	0	184
0.584	109	158	120	210	591	2	0	0	0	0	184
0.585	109	158	120	210	591	2	0	0	0	0	184
0.586	109	158	120	210	592	2	0	0	0	0	184
0.587	109	158	120	210	594	2	0	0	0	0	184
0.588	108	158	120	209	594	2	0	0	0	0	184
0.589	109	158	120	210	595	2	0	0	0	0	184
0.59	109	158	120	210	596	2	0	0	0	0	184
0.591	109	158	120	210	597	2	0	0	0	0	184
0.592	109	158	120	210	599	2	0	0	0	0	184
0.593	109	158	120	210	599	2	0	0	0	0	184
0.594	109	158	120	210	599	2	0	0	0	0	184
0.595	109	158	120	210	601	2	0	0	0	0	184
0.596	109	158	120	210	602	2	0	0	0	0	184
0.597	109	158	120	210	602	2	0	0	0	0	184
0.598	109	158	120	210	602	2	0	0	0	0	184
0.599	109	158	120	210	603	2	0	0	0	0	184
0.6	109	158	120	210	603	2	0	0	0	0	184
0.601	109	158	120	210	603	2	0	0	0	0	184
0.602	109	158	120	210	603	2	0	0	0	0	184
0.603	109	158	120	210	605	2	0	0	0	0	184
0.604	109	158	120	210	607	2	0	0	0	0	184
0.605	109	158	120	210	607	2	0	0	0	0	184
0.606	109	158	120	210	607	2	0	0	0	0	184
0.607	109	158	120	210	607	2	0	0	0	0	184
0.608	109	158	120	210	607	2	0	0	0	0	184
0.609	109	158	120	210	607	2	0	0	0	0	184
0.61	109	158	120	210	609	2	0	0	0	0	184
0.611	109	158	120	210	609	2	0	0	0	0	184
0.612	109	158	120	210	609	2	0	0	0	0	184
0.613	109	158	120	210	609	2	0	0	0	0	184
0.614	109	158	120	210	609	2	0	0	0	0	184
0.615	109	158	120	210	609	2	0	0	0	0	184
0.616	109	158	120	210	611	2	0	0	0	0	184
0.617	109	158	120	210	612	2	0	0	0	0	184
0.618	109	158	120	210	612	2	0	0	0	0	184
0.619	109	158	120	210	612	2	0	0	0	0	184
0.62	109	158	120	210	613	2	0	0	0	0	184
0.621	109	158	120	210	613	2	0	0	0	0	184
0.622	109	158	120	210	613	2	0	0	0	0	184
0.623	109	158	120	210	614	2	0	0	0	0	184
0.624	109	158	120	210	614	2	0	0	0	0	184
0.625	109	158	120	210	614	2	0	0	0	0	184
0.626	109	158	120	210	614	2	0	0	0	0	184
0.627	109	158	120	210	617	2	0	0	0	0	184
0.628	109	158	120	210	617	2	0	0	0	0	184
0.629	109	158	120	210	618	2	0	0	0	0	184
0.63	109	158	120	210	619	2	0	0	0	0	184
0.631	109	158	120	210	619	2	0	0	0	0	184
0.632	109	158	120	210	619	2	0	0	0	0	184
0.633	109	158	120	210	620	2	0	0	0	0	184
0.634	109	158	120	210	620	2	0	0	0	0	184
0.635	109	158	120	210	622	2	0	0	0	0	184
0.636	109	158	120	210	623	2	0	0	0	0	184
0.637	109	158	120	210	624	2	0	0	0	0	184
0.638	109	158	120	210	626	2	0	0	0	0	184
0.639	109	158	120	210	627	2	0	0	0	0	184
0.64	109	158	120	210	628	2	0	0	0	0	184
0.641	109	158	120	210	630	2	0	0	0	0	184
0.642	109	158	120	210	633	2	0	0	0	0	184
0.643	109	158	120	210	635	2	0	0	0	0	184
0.644	109	158	120	210	638	2	0	0	0	0	184
0.645	109	158	120	210	639	2	0	0	0	0	184
0.646	109	158	120	210	640	2	0	0	0	0	184
0.647	109	158	120	210	640	2	0	0	0	0	184
0.648	109	158	120	210	640	2	0	0	0	0	184
0.649	109	158	120	210	641	2	0	0	0	0	184
0.65	109	158	120	210	643	2	0	0	0	0	184
0.651	109	158	120	210	648	2	0	0	0	0	184
0.652	109	158	120	210	649	2	0	0	0	0	184
0.653	109	158	120	210	649	2	0	0	0	0	184
0.654	109	158	120	210	649	2	0	0	0	0	184
0.655	109	158	120	210	649	2	0	0	0	0	184
0.656	109	158	120	210	651	2	0	0	0	0	184
0.657	109	158	120	210	651	2	0	0	0	0	184
0.658	109	158	120	210	652	2	0	0	0	0	184
0.659	109	158	120	210	652	2	0	0	0	0	184
0.66	109	158	120	210	654	2	0	0	0	0	184
0.661	109	158	120	210	654	2	0	0	0	0	184
0.662	109	158	120	210	654	2	0	0	0	0	184
0.663	109	158	120	210	655	2	0	0	0	0	184
0.664	109	158	120	210	656	2	0	0	0	0	184
0.665	109	158	120	210	656	2	0	0	0	0	184
0.666	109	158	120	210	656	2	0	0	0	0	184
0.667	109	158	120	210	657	2	0	0	0	0	184
0.668	109	158	120	210	659	2	0	0	0	0	184
0.669	109	158	120	210	660	2	0	0	0	0	184
0.67	109	158	120	210	660	2	0	0	0	0	184
0.671	109	158	120	210	660	2	0	0	0	0	184
0.672	109	158	120	210	660	2	0	0	0	0	184
0.673	109	158	120	210	660	2	0	0	0	0	184
0.674	109	158	120	210	660	2	0	0	0	0	184
0.675	109	158	120	210	660	2	0	0	0	0	184
0.676	109	158	120	210	660	2	0	0	0	0	184
0.677	109	158	120	210	662	2	0	0	0	0	184
0.678	109	158	120	210	663	2	0	0	0	0	184
0.679	109	158	120	210	664	2	0	0	0	0	184
0.68	109	158	120	210	664	2	0	0	0	0	184
0.681	109	158	120	210	664	2	0	0	0	0	184
0.682	109	158	120	210	665	2	0	0	0	0	184
0.683	109	158	120	210	665	2	0	0	0	0	184
0.684	109	158	120	210	665	2	0	0	0	0	184
0.685	109	158	120	210	666	2	0	0	0	0	184
0.686	109	158	120	210	668	2	0	0	0	0	184
0.687	109	158	120	210	668	2	0	0	0	0	184
0.688	109	158	120	210	668	2	0	0	0	0	184
0.689	109	158	120	210	668	2	0	0	0	0	184
0.69	109	158	120	210	668	2	0	0	0	0	184
0.691	109	158	120	210	669	2	0	0	0	0	184
0.692	109	158	120	210	670	2	0	0	0	0	184
0.693	109	158	120	210	670	2	0	0	0	0	184
0.694	109	158	120	210	670	2	0	0	0	0	184
0.695	109	158	120	210	673	2	0	0	0	0	184
0.696	109	158	120	210	674	2	0	0	0	0	184
0.697	109	158	120	210	674	2	0	0	0	0	184
0.698	109	158	120	210	675	2	0	0	0	0	184
0.699	109	158	120	210	677	2	0	0	0	0	184
0.7	109	158	120	210	678	2	0	0	0	0	184
0.701	109	158	120	210	678	2	0	0	0	0	184
0.702	109	158	120	210	678	2	0	0	0	0	184
0.703	109	158	120	210	684	2	0	0	0	0	184
0.704	109	158	120	210	685	2	0	0	0	0	184
0.705	109	158	120	210	686	2	0	0	0	0	184
0.706	109	158	120	210	686	2	0	0	0	0	184
0.707	109	158	120	210	686	2	0	0	0	0	184
0.708	109	158	120	210	686	2	0	0	0	0	184
0.709	109	158	120	210	686	2	0	0	0	0	184
0.71	109	158	120	210	689	2	0	0	0	0	184
0.711	109	158	120	210	690	2	0	0	0	0	184
0.712	109	158	120	210	691	2	0	0	0	0	184
0.713	109	158	120	210	693	2	0	0	0	0	184
0.714	109	158	120	210	693	2	0	0	0	0	184
0.715	109	158	120	210	693	2	0	0	0	0	184
0.716	109	158	120	210	694	2	0	0	0	0	184
0.717	109	158	120	210	694	2	0	0	0	0	184
0.718	109	158	120	210	694	2	0	0	0	0	184
0.719	109	158	120	210	696	2	0	0	0	0	184
0.72	109	158	120	210	696	2	0	0	0	0	184
0.721	109	158	120	210	697	2	0	0	0	0	184
0.722	109	158	120	210	697	2	0	0	0	0	184
0.723	109	158	120	210	697	2	0	0	0	0	184
0.724	109	158	120	210	698	2	0	0	0	0	184
0.725	109	158	120	210	698	2	0	0	0	0	184
0.726	109	158	120	210	700	2	0	0	0	0	184
0.727	109	158	120	210	701	2	0	0	0	0	184
0.728	109	158	120	210	701	2	0	0	0	0	184
0.729	109	158	120	210	701	2	0	0	0	0	184
0.73	109	158	120	210	701	2	0	0	0	0	184
0.731	109	158	120	210	701	2	0	0	0	0	184
0.732	109	158	120	210	704	2	0	0	0	0	184
0.733	109	158	120	210	704	2	0	0	0	0	184
0.734	109	158	120	210	705	2	0	0	0	0	184
0.735	109	158	120	210	705	2	0	0	0	0	184
0.736	109	158	120	210	706	2	0	0	0	0	184
0.737	109	158	120	210	708	2	0	0	0	0	184
0.738	109	158	120	210	708	2	0	0	0	0	184
0.739	109	158	120	210	708	2	0	0	0	0	184
0.74	109	158	120	210	709	2	0	0	0	0	184
0.741	109	158	120	210	709	2	0	0	0	0	184
0.742	109	158	120	210	711	2	0	0	0	0	184
0.743	109	158	120	210	711	2	0	0	0	0	184
0.744	109	158	120	210	711	2	0	0	0	0	184
0.745	109	158	120	210	714	2	0	0	0	0	184
0.746	109	158	120	210	714	2	0	0	0	0	184
0.747	109	158	120	210	716	2	0	0	0	0	184
0.748	109	158	120	210	717	2	0	0	0	0	184
0.749	109	158	120	210	718	2	0	0	0	0	184
0.75	109	158	120	210	719	2	0	0	0	0	184
0.751	109	158	120	210	721	2	0	0	0	0	184
0.752	109	158	120	210	723	2	0	0	0	0	184
0.753	109	158	120	210	727	2	0	0	0	0	184
0.754	109	158	120	210	727	2	0	0	0	0	184
0.755	109	158	120	210	727	2	0	0	0	0	184
0.756	109	158	120	210	727	2	0	0	0	0	184
0.757	109	158	120	210	727	2	0	0	0	0	184
0.758	109	158	120	210	727	2	0	0	0	0	184
0.759	109	158	120	210	729	2	0	0	0	0	184
0.76	109	158	120	210	730	2	0	0	0	0	184
0.761	109	158	120	210	732	2	0	0	0	0	184
0.762	109	158	120	210	732	2	0	0	0	0	184
0.763	109	158	120	210	733	2	0	0	0	0	184
0.764	109	158	120	210	733	2	0	0	0	0	184
0.765	109	158	120	210	733	2	0	0	0	0	184
0.766	109	158	120	210	734	2	0	0	0	0	184
0.767	109	158	120	210	734	2	0	0	0	0	184
0.768	109	158	120	210	735	2	0	0	0	0	184
0.769	109	158	120	210	737	2	0	0	0	0	184
0.77	109	158	120	210	737	2	0	0	0	0	184
0.771	109	158	120	210	739	2	0	0	0	0	184
0.772	109	158	120	210	740	2	0	0	0	0	184
0.773	109	158	120	210	740	2	0	0	0	0	184
0.774	109	158	120	210	740	2	0	0	0	0	184
0.775	109	158	120	210	740	2	0	0	0	0	184
0.776	109	158	120	210	742	2	0	0	0	0	184
0.777	109	158	120	210	742	2	0	0	0	0	184
0.778	109	158	120	210	742	2	0	0	0	0	184
0.779	109	158	120	210	742	2	0	0	0	0	184
0.78	109	158	120	210	742	2	0	0	0	0	184
0.781	109	158	120	210	742	2	0	0	0	0	184
0.782	109	158	120	210	743	2	0	0	0	0	184
0.783	109	158	120	210	743	2	0	0	0	0	184
0.784	109	158	120	210	744	2	0	0	0	0	184
0.785	109	158	120	210	744	2	0	0	0	0	184
0.786	109	158	120	210	745	2	0	0	0	0	184
0.787	109	158	120	210	746	2	0	0	0	0	184
0.788	109	158	120	210	746	2	0	0	0	0	184
0.789	109	158	120	210	746	2	0	0	0	0	184
0.79	109	158	120	210	746	2	0	0	0	0	184
0.791	109	158	120	210	746	2	0	0	0	0	184
0.792	109	158	120	210	748	2	0	0	0	0	184
0.793	109	158	120	210	748	2	0	0	0	0	184
0.794	109	158	120	210	749	2	0	0	0	0	184
0.795	109	158	120	210	750	2	0	0	0	0	184
0.796	109	158	120	210	752	2	0	0	0	0	184
0.797	109	158	120	210	752	2	0	0	0	0	184
0.798	109	158	120	210	754	2	0	0	0	0	184
0.799	109	158	120	210	754	2	0	0	0	0	184
0.8	109	158	120	210	755	2	0	0	0	0	184
0.801	109	158	120	210	756	2	0	0	0	0	184
0.802	109	158	120	210	758	2	0	0	0	0	184
0.803	109	158	120	210	760	2	0	0	0	0	184
0.804	109	158	120	210	761	2	0	0	0	0	184
0.805	109	158	120	210	762	2	0	0	0	0	184
0.806	109	158	120	210	762	2	0	0	0	0	184
0.807	109	158	120	210	762	2	0	0	0	0	184
0.808	109	158	120	210	762	2	0	0	0	0	184
0.809	109	158	120	210	762	2	0	0	0	0	184
0.81	109	158	120	210	762	2	0	0	0	0	184
0.811	109	158	120	210	762	2	0	0	0	0	184
0.812	109	158	120	210	764	2	0	0	0	0	184
0.813	109	158	120	210	765	2	0	0	0	0	184
0.814	109	158	120	210	765	2	0	0	0	0	184
0.815	109	158	120	210	765	2	0	0	0	0	184
0.816	109	158	120	210	765	2	0	0	0	0	184
0.817	109	158	120	210	765	2	0	0	0	0	184
0.818	109	158	120	210	765	2	0	0	0	0	184
0.819	109	158	120	210	765	2	0	0	0	0	184
0.82	109	158	120	210	767	2	0	0	0	0	184
0.821	109	158	120	210	770	2	0	0	0	0	184
0.822	109	158	120	210	773	2	0	0	0	0	184
0.823	109	158	120	210	773	2	0	0	0	0	184
0.824	109	158	120	210	773	2	0	0	0	0	184
0.825	109	158	120	210	773	2	0	0	0	0	184
0.826	109	158	120	210	773	2	0	0	0	0	184
0.827	109	158	120	210	773	2	0	0	0	0	184
0.828	109	158	120	210	775	2	0	0	0	0	184
0.829	109	158	120	210	775	2	0	0	0	0	184
0.83	109	158	120	210	776	2	0	0	0	0	184
0.831	109	158	120	210	776	2	0	0	0	0	184
0.832	109	158	120	210	776	2	0	0	0	0	184
0.833	109	158	120	210	777	2	0	0	0	0	184
0.834	109	158	120	210	778	2	0	0	0	0	184
0.835	109	158	120	210	779	2	0	0	0	0	184
0.836	109	158	120	210	779	2	0	0	0	0	184
0.837	109	158	120	210	779	2	0	0	0	0	184
0.838	109	158	120	210	780	2	0	0	0	0	184
0.839	109	158	120	210	780	2	0	0	0	0	184
0.84	109	158	120	210	782	2	0	0	0	0	184
0.841	109	158	120	210	785	2	0	0	0	0	184
0.842	109	158	120	210	785	2	0	0	0	0	184
0.843	109	158	120	210	786	2	0	0	0	0	184
0.844	109	158	120	210	786	2	0	0	0	0	184
0.845	109	158	120	210	788	2	0	0	0	0	184
0.846	109	158	120	210	788	2	0	0	0	0	184
0.847	109	158	120	210	789	2	0	0	0	0	184
0.848	109	158	120	210	791	2	0	0	0	0	184
0.849	109	158	120	210	792	2	0	0	0	0	184
0.85	109	158	120	210	792	2	0	0	0	0	184
0.851	109	158	120	210	792	2	0	0	0	0	184
0.852	109	158	120	210	793	2	0	0	0	0	184
0.853	109	158	120	210	794	2	0	0	0	0	184
0.854	109	158	120	210	794	2	0	0	0	0	184
0.855	109	158	120	210	796	2	0	0	0	0	184
0.856	109	158	120	210	796	2	0	0	0	0	184
0.857	109	158	120	210	796	2	0	0	0	0	184
0.858	109	158	120	210	796	2	0	0	0	0	184
0.859	109	158	120	210	796	2	0	0	0	0	184
0.86	109	158	120	210	797	2	0	0	0	0	184
0.861	109	158	120	210	799	2	0	0	0	0	184
0.862	109	158	120	210	799	2	0	0	0	0	184
0.863	109	158	120	210	800	2	0	0	0	0	184
0.864	109	158	120	210	800	2	0	0	0	0	184
0.865	109	158	120	210	802	2	0	0	0	0	184
0.866	109	158	120	210	803	2	0	0	0	0	184
0.867	109	158	120	210	805	2	0	0	0	0	184
0.868	109	158	120	210	806	2	0	0	0	0	184
0.869	109	158	120	210	806	2	0	0	0	0	184
0.87	109	158	120	210	808	2	0	0	0	0	184
0.871	109	158	120	210	809	2	0	0	0	0	184
0.872	109	158	120	210	809	2	0	0	0	0	184
0.873	109	158	120	210	812	2	0	0	0	0	184
0.874	109	158	120	210	812	2	0	0	0	0	184
0.875	109	158	120	210	814	2	0	0	0	0	184
0.876	109	158	120	210	814	2	0	0	0	0	184
0.877	109	158	120	210	814	2	0	0	0	0	184
0.878	109	158	120	210	814	2	0	0	0	0	184
0.879	109	158	120	210	814	2	0	0	0	0	184
0.88	109	158	120	210	816	2	0	0	0	0	184
0.881	109	158	120	210	817	2	0	0	0	0	184
0.882	109	158	120	210	818	2	0	0	0	0	184
0.883	109	158	120	210	819	2	0	0	0	0	184
0.884	109	158	120	210	819	2	0	0	0	0	184
0.885	109	158	120	210	819	2	0	0	0	0	184
0.886	109	158	120	210	820	2	0	0	0	0	184
0.887	109	158	120	210	820	2	0	0	0	0	184
0.888	109	158	120	210	820	2	0	0	0	0	184
0.889	109	158	120	210	821	2	0	0	0	0	184
0.89	109	158	120	210	821	2	0	0	0	0	184
0.891	109	158	120	210	823	2	0	0	0	0	184
0.892	109	158	120	210	825	2	0	0	0	0	184
0.893	109	158	120	210	825	2	0	0	0	0	184
0.894	109	158	120	210	825	2	0	0	0	0	184
0.895	109	158	120	210	826	2	0	0	0	0	184
0.896	109	158	120	210	826	2	0	0	0	0	184
0.897	109	158	120	210	826	2	0	0	0	0	184
0.898	109	158	120	210	827	2	0	0	0	0	184
0.899	109	158	120	210	827	2	0	0	0	0	184
0.9	109	158	120	210	828	2	0	0	0	0	184
0.901	109	158	120	210	828	2	0	0	0	0	184
0.902	109	158	120	210	831	2	0	0	0	0	184
0.903	109	158	120	210	831	2	0	0	0	0	184
0.904	109	158	120	210	832	2	0	0	0	0	184
0.905	109	158	120	210	834	2	0	0	0	0	184
0.906	109	158	120	210	834	2	0	0	0	0	184
0.907	109	158	120	210	834	2	0	0	0	0	184
0.908	109	158	120	210	834	2	0	0	0	0	184
0.909	109	158	120	210	835	2	0	0	0	0	184
0.91	109	158	120	210	835	2	0	0	0	0	184
0.911	109	158	120	210	837	2	0	0	0	0	184
0.912	109	158	120	210	837	2	0	0	0	0	184
0.913	109	158	120	210	837	2	0	0	0	0	184
0.914	109	158	120	210	837	2	0	0	0	0	184
0.915	109	158	120	210	839	2	0	0	0	0	184
0.916	109	158	120	210	839	2	0	0	0	0	184
0.917	109	158	120	210	841	2	0	0	0	0	184
0.918	109	158	120	210	843	2	0	0	0	0	184
0.919	109	158	120	210	847	2	0	0	0	0	184
0.92	109	158	120	210	847	2	0	0	0	0	184
0.921	109	158	120	210	848	2	0	0	0	0	184
0.922	109	158	120	210	851	2	0	0	0	0	184
0.923	109	158	120	210	851	2	0	0	0	0	184
0.924	109	158	120	210	852	2	0	0	0	0	184
0.925	109	158	120	210	853	2	0	0	0	0	184
0.926	109	158	120	210	853	2	0	0	0	0	184
0.927	109	158	120	210	854	2	0	0	0	0	184
0.928	109	158	120	210	854	2	0	0	0	0	184
0.929	109	158	120	210	856	2	0	0	0	0	184
0.93	109	158	120	210	856	2	0	0	0	0	184
0.931	109	158	120	210	857	2	0	0	0	0	184
0.932	109	158	120	210	858	2	0	0	0	0	184
0.933	109	158	120	210	858	2	0	0	0	0	184
0.934	109	158	120	210	858	2	0	0	0	0	184
0.935	109	158	120	210	859	2	0	0	0	0	184
0.936	109	158	120	210	859	2	0	0	0	0	184
0.937	109	158	120	210	859	2	0	0	0	0	184
0.938	109	158	120	210	863	2	0	0	0	0	184
0.939	109	158	120	210	864	2	0	0	0	0	184
0.94	109	158	120	210	866	2	0	0	0	0	184
0.941	109	158	120	210	869	2	0	0	0	0	184
0.942	109	158	120	210	870	2	0	0	0	0	184
0.943	109	158	120	210	873	2	0	0	0	0	184
0.944	109	158	120	210	874	2	0	0	0	0	184
0.945	109	158	120	210	874	2	0	0	0	0	184
0.946	109	158	120	210	874	2	0	0	0	0	184
0.947	109	158	120	210	877	2	0	0	0	0	184
0.948	109	158	120	210	878	2	0	0	0	0	184
0.949	109	158	120	210	879	2	0	0	0	0	184
0.95	109	158	120	210	880	2	0	0	0	0	184
0.951	109	158	120	210	881	2	0	0	0	0	184
0.952	109	158	120	210	881	2	0	0	0	0	184
0.953	109	158	120	210	881	2	0	0	0	0	184
0.954	109	158	120	210	881	2	0	0	0	0	184
0.955	109	158	120	210	882	2	0	0	0	0	184
0.956	109	158	120	210	882	2	0	0	0	0	184
0.957	109	158	120	210	883	2	0	0	0	0	184
0.958	109	158	120	210	884	2	0	0	0	0	184
0.959	109	158	120	210	885	2	0	0	0	0	184
0.96	109	158	120	210	887	2	0	0	0	0	184
0.961	109	158	120	210	888	2	0	0	0	0	184
0.962	109	158	120	210	888	2	0	0	0	0	184
0.963	109	158	120	210	889	2	0	0	0	0	184
0.964	109	158	120	210	889	2	0	0	0	0	184
0.965	109	158	120	210	891	2	0	0	0	0	184
0.966	109	158	120	210	892	2	0	0	0	0	184
0.967	109	158	120	210	893	2	0	0	0	0	184
0.968	109	158	120	210	896	2	0	0	0	0	184
0.969	109	158	120	210	899	2	0	0	0	0	184
0.97	109	158	120	210	900	2	0	0	0	0	184
0.971	109	158	120	210	901	2	0	0	0	0	184
0.972	109	158	120	210	902	2	0	0	0	0	184
0.973	109	158	120	210	902	2	0	0	0	0	184
0.974	109	158	120	210	902	2	0	0	0	0	184
0.975	109	158	120	210	902	2	0	0	0	0	184
0.976	109	158	120	210	907	2	0	0	0	0	184
0.977	109	158	120	210	908	2	0	0	0	0	184
0.978	109	158	120	210	908	2	0	0	0	0	184
0.979	109	158	120	210	908	2	0	0	0	0	184
0.98	109	158	120	210	909	2	0	0	0	0	184
0.981	109	158	120	210	909	2	0	0	0	0	184
0.982	109	158	120	210	911	2	0	0	0	0	184
0.983	109	158	120	210	911	2	0	0	0	0	184
0.984	109	158	120	210	913	2	0	0	0	0	184
0.985	109	158	120	210	914	2	0	0	0	0	184
0.986	109	158	120	210	915	2	0	0	0	0	184
0.987	109	158	120	210	916	2	0	0	0	0	184
0.988	109	158	120	210	916	2	0	0	0	0	184
0.989	109	158	120	210	918	2	0	0	0	0	184
0.99	109	158	120	210	918	2	0	0	0	0	184
0.991	109	158	120	210	918	2	0	0	0	0	184
0.992	109	158	120	210	919	2	0	0	0	0	184
0.993	109	158	120	210	919	2	0	0	0	0	184
0.994	109	158	120	210	919	2	0	0	0	0	184
0.995	109	158	120	210	920	2	0	0	0	0	184
0.996	109	158	120	210	920	2	0	0	0	0	184
0.997	109	158	120	210	921	2	0	0	0	0	184
0.998	109	158	120	210	921	2	0	0	0	0	184
0.999	109	158	120	210	922	2	0	0	0	0	184
1	109	158	120	210	925	2	0	0	0	0	184
