Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.187,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.188,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.189,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.19,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.191,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.192,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.193,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.194,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.195,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.196,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.197,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.198,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.199,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.2,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.201,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.202,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.203,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.204,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.205,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.206,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.207,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.208,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.209,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.21,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.211,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.212,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.213,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.214,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.215,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.216,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.217,30,29,26,32,34,23,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,6
0.218,30,29,26,32,35,23,27,34,23,27,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.219,30,29,26,32,35,23,27,34,23,27,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.22,30,29,26,32,35,23,27,34,23,27,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.221,30,29,26,32,35,23,27,34,23,27,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.222,30,29,26,32,35,23,27,34,23,27,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.223,30,29,26,32,35,23,27,34,23,27,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.224,30,29,26,32,35,23,27,34,23,27,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.225,30,29,26,32,35,23,27,34,23,27,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.226,30,29,26,32,35,23,27,34,23,27,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,8,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,7,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.227,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.228,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.229,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.23,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.231,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.232,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.233,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.234,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.235,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.236,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.237,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.238,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.239,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.24,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.241,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.242,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.243,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.244,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.245,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.246,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.247,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.248,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.249,30,29,25,32,35,22,28,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,14,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.25,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.251,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.252,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.253,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.254,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.255,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.256,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.257,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.258,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.259,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.26,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.261,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.262,30,29,25,32,35,21,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,7,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.263,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.264,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.265,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.266,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.267,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.268,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.269,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.27,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.271,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.272,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.273,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.274,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.275,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.276,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.277,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.278,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.279,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.28,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.281,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.282,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
0.283,30,30,25,32,35,22,27,34,23,26,2,6,2,5,5,10,12,9,8,7,7,4,9,12,6,3,5,5,2,4,15,9,8,9,8,5,10,10,9,12,4,4,1,12,6,6,6,7,7,4,8,6,6,7,4,8,3,2,7,7,5,6,4,5,5
