Time (s),A(lg1),A(lg2),A(lg3),A(lg4),A(lg5),B(lg1),B(lg2),B(lg3),B(lg4),B(lg5),A(lg1!1).A(lg1!1),A(lg2!1).A(lg2!1),A(lg3!1).A(lg3!1),A(lg4!1).A(lg4!1),A(lg5!1).A(lg5!1),A(lg1!1).A(lg2!1),A(lg1!1).A(lg3!1),A(lg1!1).A(lg4!1),A(lg1!1).A(lg5!1),A(lg2!1).A(lg3!1),A(lg2!1).A(lg4!1),A(lg2!1).A(lg5!1),A(lg3!1).A(lg4!1),A(lg3!1).A(lg5!1),A(lg4!1).A(lg5!1),B(lg1!1).B(lg1!1),B(lg2!1).B(lg2!1),B(lg3!1).B(lg3!1),B(lg4!1).B(lg4!1),B(lg5!1).B(lg5!1),B(lg1!1).B(lg2!1),B(lg1!1).B(lg3!1),B(lg1!1).B(lg4!1),B(lg1!1).B(lg5!1),B(lg2!1).B(lg3!1),B(lg2!1).B(lg4!1),B(lg2!1).B(lg5!1),B(lg3!1).B(lg4!1),B(lg3!1).B(lg5!1),B(lg4!1).B(lg5!1),A(lg1!1).B(lg1!1),A(lg1!1).B(lg2!1),A(lg1!1).B(lg3!1),A(lg1!1).B(lg4!1),A(lg1!1).B(lg5!1),A(lg2!1).B(lg1!1),A(lg2!1).B(lg2!1),A(lg2!1).B(lg3!1),A(lg2!1).B(lg4!1),A(lg2!1).B(lg5!1),A(lg3!1).B(lg1!1),A(lg3!1).B(lg2!1),A(lg3!1).B(lg3!1),A(lg3!1).B(lg4!1),A(lg3!1).B(lg5!1),A(lg4!1).B(lg1!1),A(lg4!1).B(lg2!1),A(lg4!1).B(lg3!1),A(lg4!1).B(lg4!1),A(lg4!1).B(lg5!1),A(lg5!1).B(lg1!1),A(lg5!1).B(lg2!1),A(lg5!1).B(lg3!1),A(lg5!1).B(lg4!1),A(lg5!1).B(lg5!1)
0.09,29,26,26,30,25,30,37,25,34,34,2,7,5,3,7,7,12,13,5,7,10,10,4,8,13,4,1,2,3,5,13,9,6,7,6,11,11,8,9,6,8,4,9,6,3,6,2,8,8,2,6,6,7,8,6,3,3,8,4,6,4,5,7,3,6
0.091,29,26,26,30,25,30,37,25,34,34,2,7,5,3,7,7,12,13,5,7,10,10,4,8,13,4,1,2,3,5,13,9,6,7,6,11,11,8,9,6,8,4,9,6,3,6,2,8,8,2,6,6,7,8,6,3,3,8,4,6,4,5,7,3,6
0.092,29,26,26,30,25,30,37,25,34,34,2,7,5,3,7,7,12,13,5,7,10,10,4,8,13,4,1,2,3,5,13,9,6,7,6,11,11,8,9,6,8,4,9,6,3,6,2,8,8,2,6,6,7,8,6,3,3,8,4,6,4,5,7,3,6
0.093,29,26,26,30,25,30,37,25,34,34,2,7,5,3,7,7,12,13,5,7,10,10,4,8,13,4,1,2,3,5,13,9,6,7,6,11,11,8,9,6,8,4,9,6,3,6,2,8,8,2,6,6,7,8,6,3,3,8,4,6,4,5,7,3,6
0.094,29,26,26,30,25,30,37,25,34,34,2,7,5,3,7,7,12,13,5,7,10,10,4,8,13,4,1,2,3,5,13,9,6,7,6,11,11,8,9,6,8,4,9,6,3,6,2,8,8,2,6,6,7,8,6,3,3,8,4,6,4,5,7,3,6
0.095,29,26,26,30,25,30,37,25,34,34,2,7,5,3,7,7,12,13,5,7,10,10,4,8,13,4,1,2,3,5,13,9,6,7,6,11,11,8,9,6,8,4,9,6,3,6,2,8,8,2,6,6,7,8,6,3,3,8,4,6,4,5,7,3,6
0.096,27,24,26,29,24,30,35,25,34,34,2,7,5,3,7,8,12,13,6,7,10,10,4,8,13,4,1,2,3,5,13,9,6,7,6,11,11,8,9,6,8,4,9,6,3,6,3,8,8,2,6,6,7,8,6,3,4,8,4,6,4,5,7,3,6
0.097,27,24,26,29,24,30,35,25,34,34,2,7,5,3,7,8,12,13,6,7,10,10,4,8,13,4,1,2,3,5,13,9,6,7,6,11,11,8,9,6,8,4,9,6,3,6,3,8,8,2,6,6,7,8,6,3,4,8,4,6,4,5,7,3,6
0.098,25,23,25,27,23,29,33,23,32,32,2,7,5,3,7,8,12,14,6,7,10,10,4,8,13,4,2,2,3,5,13,9,7,7,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,6,7,8,7,3,4,8,4,7,4,5,7,4,6
0.099,25,23,25,27,23,29,33,23,32,32,2,7,5,3,7,8,12,14,6,7,10,10,4,8,13,4,2,2,3,5,13,9,7,7,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,6,7,8,7,3,4,8,4,7,4,5,7,4,6
0.1,25,23,25,27,23,29,33,23,32,32,2,7,5,3,7,8,12,14,6,7,10,10,4,8,13,4,2,2,3,5,13,9,7,7,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,6,7,8,7,3,4,8,4,7,4,5,7,4,6
0.101,25,23,25,27,23,29,33,23,32,32,2,7,5,3,7,8,12,14,6,7,10,10,4,8,13,4,2,2,3,5,13,9,7,7,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,6,7,8,7,3,4,8,4,7,4,5,7,4,6
0.102,25,23,25,27,23,29,33,23,32,32,2,7,5,3,7,8,12,14,6,7,10,10,4,8,13,4,2,2,3,5,13,9,7,7,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,6,7,8,7,3,4,8,4,7,4,5,7,4,6
0.103,25,23,25,27,23,29,33,23,32,32,2,7,5,3,7,8,12,14,6,7,10,10,4,8,13,4,2,2,3,5,13,9,7,7,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,6,7,8,7,3,4,8,4,7,4,5,7,4,6
0.104,25,23,25,27,23,29,33,23,32,32,2,7,5,3,7,8,12,14,6,7,10,10,4,8,13,4,2,2,3,5,13,9,7,7,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,6,7,8,7,3,4,8,4,7,4,5,7,4,6
0.105,25,23,25,27,23,29,33,23,32,32,2,7,5,3,7,8,12,14,6,7,10,10,4,8,13,4,2,2,3,5,13,9,7,7,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,6,7,8,7,3,4,8,4,7,4,5,7,4,6
0.106,25,23,25,27,23,29,33,23,32,32,2,7,5,3,7,8,12,14,6,7,10,10,4,8,13,4,2,2,3,5,13,9,7,7,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,6,7,8,7,3,4,8,4,7,4,5,7,4,6
0.107,25,23,25,27,23,29,33,23,32,32,2,7,5,3,7,8,12,14,6,7,10,10,4,8,13,4,2,2,3,5,13,9,7,7,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,6,7,8,7,3,4,8,4,7,4,5,7,4,6
0.108,25,23,25,27,23,29,33,23,32,32,2,7,5,3,7,8,12,14,6,7,10,10,4,8,13,4,2,2,3,5,13,9,7,7,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,6,7,8,7,3,4,8,4,7,4,5,7,4,6
0.109,25,23,25,27,23,29,33,23,32,32,2,7,5,3,7,8,12,14,6,7,10,10,4,8,13,4,2,2,3,5,13,9,7,7,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,6,7,8,7,3,4,8,4,7,4,5,7,4,6
0.11,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.111,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.112,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.113,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.114,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.115,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.116,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.117,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.118,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.119,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.12,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.121,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.122,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.123,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.124,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.125,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.126,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.127,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.128,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.129,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.13,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.131,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.132,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.133,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.134,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.135,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.136,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.137,25,23,23,26,22,26,31,22,32,30,2,7,5,3,7,8,12,14,6,7,10,10,5,8,13,4,2,2,3,5,14,9,7,9,6,11,11,8,9,6,8,4,10,6,3,6,3,9,8,2,6,7,7,8,7,3,4,8,4,7,4,5,8,4,6
0.138,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.139,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.14,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.141,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.142,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.143,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.144,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.145,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.146,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.147,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.148,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.149,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.15,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.151,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.152,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.153,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.154,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.155,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.156,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.157,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.158,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.159,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.16,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.161,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.162,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.163,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.164,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.165,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.166,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.167,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.168,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.169,23,21,21,24,20,24,30,21,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,8,4,7,5,5,8,4,7
0.17,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.171,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.172,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.173,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.174,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.175,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.176,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.177,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.178,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.179,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.18,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.181,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.182,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.183,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.184,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.185,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
0.186,23,21,21,25,20,24,30,22,30,28,2,7,5,3,7,8,12,15,6,7,11,10,5,8,13,4,2,2,3,5,14,9,7,9,6,12,11,8,9,6,9,4,10,6,3,6,3,9,8,3,6,7,8,9,7,3,4,7,4,7,5,5,8,4,7
